n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.01},{'lr': 0.01},42,0.06083772553033821,0.08443416275066182,0.8692043503148255,0.009940006776366141,188.589713427027,4.257430553206857,0.1902069822662771
3,10,{'lr': 0.01},{'lr': 0.001},42,0.2184392163933412,0.4074019218537,0.9510589582140813,0.15413821763158306,992.6446413270679,1.9020796124175987,0.3445804848775126
3,10,{'lr': 0.01},{'lr': 0.0001},42,0.7413175656165711,0.7022233345031449,0.953921007441328,0.3446124883839414,633.1295059851648,2.7824609709903108,0.264378141022347
3,10,{'lr': 0.01},{'lr': 1e-05},42,0.21943267811420325,0.42971147627472184,0.9533485975958786,0.09612030009564665,754.6425419807447,2.863663188983215,0.25882173240446615
3,10,{'lr': 0.001},{'lr': 0.01},42,-0.0037059687610473974,-0.00022414646149634403,0.8692043503148255,-0.0014787371102783736,10.737190225297855,12.375507226282188,0.07476351984880626
3,10,{'lr': 0.001},{'lr': 0.001},42,0.011144327314388539,0.0017282674527643622,0.8692043503148255,-0.004242572048955569,4.439701062914154,28.704255099495402,0.0336652104774372
3,10,{'lr': 0.001},{'lr': 0.0001},42,0.7397831092836472,0.7043908301946907,0.953921007441328,0.3441283559466329,631.3117507168159,2.840888539401187,0.26035642267190207
3,10,{'lr': 0.001},{'lr': 1e-05},42,0.42660591855877183,0.48390670655224893,0.9473382942186606,0.13966037651430663,668.8739890856592,2.378816050203949,0.2959616579125812
3,10,{'lr': 0.0001},{'lr': 0.01},42,0.04256067867258547,0.009238361290448369,0.8692043503148255,0.02808276505500597,27.869164607381588,9.948867782027795,0.09133364471178171
3,10,{'lr': 0.0001},{'lr': 0.001},42,-0.0069338873862378175,0.00042336638848950846,0.8692043503148255,-0.06919179859022649,2.8471613238958775,2.198822833401616,0.3126149999800407
3,10,{'lr': 0.0001},{'lr': 0.0001},42,0.014238715225147604,0.0032252973725137644,0.8692043503148255,0.07023453090937284,1.682915501278794,5.3930687549014245,0.1564194033160244
3,10,{'lr': 0.0001},{'lr': 1e-05},42,0.1965470209870432,0.2821024991392038,0.927876359473383,0.0431990921196931,476.0055490907118,5.312342545357243,0.1584197930981272
3,10,{'lr': 1e-05},{'lr': 0.01},42,-0.005187269226948179,0.015105609179835253,0.8692043503148255,-0.02015700158760293,19.55742536126914,6.71125446238559,0.12968058632714805
3,10,{'lr': 1e-05},{'lr': 0.001},42,-0.025205869843859672,0.0041434233119877545,0.8692043503148255,-0.05808288436409821,6.315755535273103,4.0842378919434905,0.1966863119415803
3,10,{'lr': 1e-05},{'lr': 0.0001},42,0.0024713513053711694,0.002705919085589637,0.86949055523755,0.0017390374935087809,1.7225473916511869,1.2795996844609452,0.4386735122032925
3,10,{'lr': 1e-05},{'lr': 1e-05},42,0.02753573370239888,0.032209122085299066,0.8692043503148255,0.002500425792565153,33.767848587937586,9.105109457690547,0.09895983850416827
