n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.01},{'lr': 0.01},42,-0.09651236024105699,0.058694784886545386,0.8692043503148255,-0.025635058650290556,129.86442106502227,6.848728879021816,0.12740916591893153
3,10,{'lr': 0.01},{'lr': 0.001},42,0.3221698892348962,0.4658332863472515,0.9510589582140813,0.11492882182767696,810.1057909913608,2.0263505048239314,0.3304309921821757
3,10,{'lr': 0.01},{'lr': 0.0001},42,0.21904532133851357,0.44049661783891375,0.953062392673154,0.11722322034549706,824.6862457164294,2.3764536284365927,0.2961687350236267
3,10,{'lr': 0.01},{'lr': 1e-05},42,0.24068763360051645,0.4566046265996584,0.9536348025186033,0.13318267462687267,849.8485534870487,2.161853053019528,0.316270232433798
3,10,{'lr': 0.001},{'lr': 0.01},42,-0.03938762862279894,0.043851263043301024,0.8692043503148255,0.03783734517589696,204.24285905005405,3.7053695369184294,0.21252315937228283
3,10,{'lr': 0.001},{'lr': 0.001},42,0.06111790356716643,0.1602934457880309,0.8692043503148255,-0.03119630054983802,318.9932810011153,4.016479355302718,0.19934299120416799
3,10,{'lr': 0.001},{'lr': 0.0001},42,0.360530130563364,0.48074631396710976,0.9533485975958786,0.11514256717650825,803.914969669547,2.30537951145672,0.3025371206343831
3,10,{'lr': 0.001},{'lr': 1e-05},42,0.226140578183931,0.44576336675752226,0.9533485975958786,0.12710091773743248,843.3897060365617,2.2281812087986497,0.3097719537163605
3,10,{'lr': 0.0001},{'lr': 0.01},42,-0.06109117593837687,0.016906103567569903,0.8692043503148255,0.060753913876540784,121.12726583123587,2.070573122214345,0.3256721010046651
3,10,{'lr': 0.0001},{'lr': 0.001},42,0.02370881845553456,0.1156472439712718,0.8692043503148255,0.017369879240366138,362.6493214165797,4.051007695163725,0.19798029627978733
3,10,{'lr': 0.0001},{'lr': 0.0001},42,-0.1157438279067452,0.05656788808675319,0.8692043503148255,0.018406109206950336,273.2454834418903,2.4366226378555154,0.2909833593553959
3,10,{'lr': 0.0001},{'lr': 1e-05},42,0.10376532095269723,0.19165210229230825,0.8692043503148255,0.06442776264518331,509.4709376083569,2.7834625392919072,0.26430815413522096
3,10,{'lr': 1e-05},{'lr': 0.01},42,-0.020298936906997203,0.07523863970579726,0.8692043503148255,-0.021275413448889235,179.38207307667034,6.13780778138318,0.1400990374955457
3,10,{'lr': 1e-05},{'lr': 0.001},42,-0.01698499521722516,0.05398177298261039,0.8692043503148255,-0.01459078573633452,162.15951311750794,6.001374441461387,0.14282909853786815
3,10,{'lr': 1e-05},{'lr': 0.0001},42,0.04576430125023586,0.14022279090377168,0.8692043503148255,0.0028047379199592744,254.17590389856738,3.8828191633043256,0.2047997205211415
3,10,{'lr': 1e-05},{'lr': 1e-05},42,-0.014476037830829144,0.09212380988519894,0.8692043503148255,-0.021549379533627566,129.37189104216907,4.971383133038568,0.1674653891268814
