n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.01},{'lr': 0.01},42,-0.04886108021869596,0.13109550117858948,0.8692043503148255,0.0020254627311073834,261.9623204696559,4.237560975898756,0.19092856476547307
3,10,{'lr': 0.01},{'lr': 0.001},42,0.24730087554612537,0.4576704944193978,0.953921007441328,0.11742197255104461,840.0429026043809,2.3506300482625613,0.29845133171850496
3,10,{'lr': 0.01},{'lr': 0.0001},42,0.22632043998619075,0.4556395111942872,0.953921007441328,0.1212695420040927,848.2541842818646,2.3030439029523833,0.302751047028519
3,10,{'lr': 0.01},{'lr': 1e-05},42,0.24505139719463842,0.45951372718974937,0.9536348025186033,0.12919361099630106,830.8970899462632,2.202140048418047,0.31229115056789286
3,10,{'lr': 0.001},{'lr': 0.01},42,0.005501236816333545,0.16924206464286418,0.8692043503148255,0.053955311943722786,489.38085169496867,2.6698784274364424,0.27248859050040525
3,10,{'lr': 0.001},{'lr': 0.001},42,0.23208515729372453,0.4426954376212608,0.953921007441328,0.11433709485926853,825.2471160287582,2.414879489475098,0.29283610243994596
3,10,{'lr': 0.001},{'lr': 0.0001},42,0.23054397679076571,0.4429947092032625,0.953921007441328,0.11412934819620656,824.1798251442209,2.42191624973604,0.29223392012505806
3,10,{'lr': 0.001},{'lr': 1e-05},42,0.21707117988807048,0.427294150540853,0.9527761877504293,0.11175726592835576,807.4842026904628,2.4626853506323014,0.2887932049088421
3,10,{'lr': 0.0001},{'lr': 0.01},42,0.07683603871978835,0.16476307708065707,0.8692043503148255,0.04585354554939098,501.24748796111453,3.2009643661095577,0.23804058136443637
3,10,{'lr': 0.0001},{'lr': 0.001},42,0.021083022134978827,0.14827617851637256,0.8692043503148255,0.05256569549061038,510.3583640895974,3.0895049316046883,0.2445283761053219
3,10,{'lr': 0.0001},{'lr': 0.0001},42,0.07195401958613996,0.19947449740470977,0.8692043503148255,0.07457729598800587,609.1524380665442,2.6228655415840074,0.2760245966961211
3,10,{'lr': 0.0001},{'lr': 1e-05},42,0.19330422786657717,0.3120930878748872,0.9290211791642816,0.0665187375620217,619.3703275853053,3.540324961801517,0.22024855234221352
3,10,{'lr': 1e-05},{'lr': 0.01},42,0.054883696033348174,0.1566331547635157,0.8692043503148255,0.04217789398261132,490.1422947005969,3.223036494236004,0.23679643814702853
3,10,{'lr': 1e-05},{'lr': 0.001},42,0.047203835713917806,0.14184843898278654,0.8692043503148255,0.03449044599197272,431.95974383727906,3.493348170159996,0.22255119392726533
3,10,{'lr': 1e-05},{'lr': 0.0001},42,-0.006042196275340533,0.08790412191623499,0.8692043503148255,-0.006760252035629667,218.20608694087028,5.344256741095173,0.15762287700660985
3,10,{'lr': 1e-05},{'lr': 1e-05},42,0.012509804326017667,0.043120932103520825,0.8692043503148255,-0.0063314248443073085,71.12504886151491,5.515882395165236,0.15347115545578244
