n_clusters,init,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,acedec,10,{'lr': 0.01},{'lr': 0.01},0.2964084976777901,0.4463347316144688,0.9487693188322839,0.1474337759592108,914.3127630269295,1.9796813247600467,0.33560635887145746
3,acedec,10,{'lr': 0.01},{'lr': 0.001},0.2682969488815725,0.416258480999905,0.9481969089868346,0.10485061422113123,772.6348951460571,2.5002438181518727,0.285694383578113
3,acedec,10,{'lr': 0.01},{'lr': 0.0001},0.21169782861928757,0.3722335522198145,0.9441900400686892,0.12520918485501875,838.813165993074,2.15859454402894,0.3165965071048504
3,acedec,10,{'lr': 0.01},{'lr': 1e-05},0.5340254662594848,0.5159132935015045,0.9487693188322839,0.12804601001151827,634.7543662944153,2.775348235405135,0.264876228005147
3,acedec,10,{'lr': 0.001},{'lr': 0.01},0.12702223387365558,0.21619228627195325,0.8692043503148255,0.06730974084553376,493.9185963853394,2.7656816204840133,0.26555617303394524
3,acedec,10,{'lr': 0.001},{'lr': 0.001},0.2463984369316921,0.4320894160146594,0.953921007441328,0.10763637338892935,811.4059195946884,2.496899094770622,0.28596764530478813
3,acedec,10,{'lr': 0.001},{'lr': 0.0001},0.2572072484137673,0.42012514492354613,0.9507727532913566,0.11157032557657426,806.9289835489295,2.459529769901716,0.2890566251807134
3,acedec,10,{'lr': 0.001},{'lr': 1e-05},0.1416964182829563,0.24291789844437583,0.9155695477962221,0.05799427119084731,517.3577667876051,2.9816503804678205,0.2511521365375395
3,acedec,10,{'lr': 0.0001},{'lr': 0.01},0.27772559915984363,0.3754385687758237,0.9398969662278192,0.11267381449904419,803.4519249685628,2.3779411073468664,0.29603831689813837
3,acedec,10,{'lr': 0.0001},{'lr': 0.001},0.21945642375224828,0.4325866810605334,0.9536348025186033,0.13699976032984748,901.7216960836536,2.0994896330996773,0.3226337618041779
3,acedec,10,{'lr': 0.0001},{'lr': 0.0001},0.1938392948147089,0.31656997090064737,0.9336004579278764,0.08500724051707664,681.6694795631457,2.6658068529550336,0.27279124081343586
3,acedec,10,{'lr': 0.0001},{'lr': 1e-05},0.3626618631011408,0.20990777006803546,0.8929593589009731,0.15163719412774052,257.2164059019349,2.66426312161847,0.2729061660720231
3,acedec,10,{'lr': 1e-05},{'lr': 0.01},0.22489038577364745,0.4168960453615811,0.9524899828277046,0.11967119859071129,847.3238138475496,2.325421025389621,0.30071380206145043
3,acedec,10,{'lr': 1e-05},{'lr': 0.001},0.19504372456159705,0.34506861512691217,0.933028048082427,0.09767853719956797,741.1552097639549,2.7255527204696897,0.2684165478334521
3,acedec,10,{'lr': 1e-05},{'lr': 0.0001},0.1621032425190175,0.25178196575817535,0.9001144819690898,0.07218656176619853,628.7667984867236,3.000770147798509,0.24995187502842844
3,acedec,10,{'lr': 1e-05},{'lr': 1e-05},-0.0004011897784070418,-0.00018576555823272042,0.8692043503148255,-0.006494926652964934,34.293055986646145,10.452374028654221,0.08731814010771624
