n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.01},{'lr': 0.01},42,0.04504035933000649,0.07555336176826372,0.8692043503148255,0.05323507168377456,228.42545143791128,3.906369956568954,0.20381667278496554
3,10,{'lr': 0.01},{'lr': 0.001},42,0.32163753073138696,0.4799711123407125,0.953921007441328,0.11865683409992296,829.2106479869209,2.288108732082794,0.3041261957802009
3,10,{'lr': 0.01},{'lr': 0.0001},42,0.22514777152002693,0.4551027715367098,0.953921007441328,0.12074073326510747,846.47591177876,2.311285978389433,0.3019974736481043
3,10,{'lr': 0.01},{'lr': 1e-05},42,0.24706972098816576,0.4545954549983993,0.953062392673154,0.13100177712380867,828.8571266423912,2.1794631991617903,0.31451850119341923
3,10,{'lr': 0.001},{'lr': 0.01},42,-0.019733512388048567,0.10322794936729242,0.8692043503148255,0.014547757941198008,297.7677669556344,3.650600984369284,0.21502597263472184
3,10,{'lr': 0.001},{'lr': 0.001},42,0.23168893664947598,0.4500050380778565,0.953921007441328,0.11547740914235423,830.0653887395036,2.3995760091570904,0.29415432904174
3,10,{'lr': 0.001},{'lr': 0.0001},42,0.22676374535068622,0.44679848390215154,0.953921007441328,0.1160150456669056,830.612287027737,2.389872268165703,0.2949963659076485
3,10,{'lr': 0.001},{'lr': 1e-05},42,0.2203218707525421,0.43399293288254925,0.953062392673154,0.1133465058573594,814.5776942468399,2.4248870019672784,0.2919804359751411
3,10,{'lr': 0.0001},{'lr': 0.01},42,-0.06050226933157239,0.10983387478477617,0.8692043503148255,0.006108877234801833,283.8384697855395,3.9073355235504565,0.20377656983121875
3,10,{'lr': 0.0001},{'lr': 0.001},42,0.07868426747345937,0.18583892048842854,0.8692043503148255,0.07777262262136432,579.175354191259,2.592880780603854,0.27832818873325665
3,10,{'lr': 0.0001},{'lr': 0.0001},42,0.038038180204619965,0.16057861626308714,0.8692043503148255,0.06349873561476467,503.757162449478,2.677331104627042,0.2719363504531151
3,10,{'lr': 0.0001},{'lr': 1e-05},42,0.08948915559548029,0.205697502713081,0.8692043503148255,0.07003383163224794,582.5384174462547,2.7231185746323106,0.268592036475432
3,10,{'lr': 1e-05},{'lr': 0.01},42,0.075421604609068,0.1836225847751019,0.8692043503148255,0.04459304105807256,455.9312738120057,2.692126908935375,0.2708465945685356
3,10,{'lr': 1e-05},{'lr': 0.001},42,0.0580347835913061,0.13035481316813516,0.8692043503148255,0.024084572816744,233.10335202136088,3.441704050539711,0.22513881803504898
3,10,{'lr': 1e-05},{'lr': 0.0001},42,0.01439769766829687,0.11801934362878806,0.8692043503148255,0.00651045593992557,183.05068627728426,3.7491515812790666,0.2105639255529247
3,10,{'lr': 1e-05},{'lr': 1e-05},42,0.11318001934575603,0.1366056285386051,0.8692043503148255,0.007005158432918097,154.2110359266577,5.74508829279887,0.14825602817795744
