n_clusters,init,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,acedec,10,{'lr': 0.01},{'lr': 0.01},0.20597441632292993,0.38742794863192037,0.9421866056096165,0.12590716284746079,847.0902275461526,2.203881986636104,0.3121213590797531
3,acedec,10,{'lr': 0.01},{'lr': 0.001},0.22351850259450068,0.43541785244501924,0.953921007441328,0.11254774360126525,821.2171260949566,2.451276425566681,0.2897478720024014
3,acedec,10,{'lr': 0.01},{'lr': 0.0001},0.2158845016527769,0.4068373287817586,0.9507727532913566,0.12924697620835396,872.8554457926654,2.172274743569034,0.31523120815031586
3,acedec,10,{'lr': 0.01},{'lr': 1e-05},0.5347140128805967,0.48410388780858055,0.9413279908414425,0.10655548024245869,565.7435677448034,2.165855928977637,0.31587034357654237
3,acedec,10,{'lr': 0.001},{'lr': 0.01},0.24170388234970755,0.424846667658093,0.953921007441328,0.13458090890348318,899.9431896050038,2.0949707153714954,0.32310483425041653
3,acedec,10,{'lr': 0.001},{'lr': 0.001},0.2238343006973838,0.4424078135400695,0.9536348025186033,0.11116317576464346,813.8375925729856,2.4836625168216426,0.28705421239034395
3,acedec,10,{'lr': 0.001},{'lr': 0.0001},0.20972698383240082,0.34098965577667556,0.9407555809959931,0.07923418397412173,688.1135112516482,3.319915828021989,0.2314859918133826
3,acedec,10,{'lr': 0.001},{'lr': 1e-05},0.2617755558781366,0.334459015287741,0.9344590726960503,0.0701274537920891,552.3501630319996,3.0709192067802267,0.24564476699377202
3,acedec,10,{'lr': 0.0001},{'lr': 0.01},0.2221259966137427,0.4187431916170921,0.9536348025186033,0.13178222849673865,890.1206175212925,2.1636225754246863,0.3160933316660757
3,acedec,10,{'lr': 0.0001},{'lr': 0.001},0.22581390412967178,0.4142755275860321,0.9533485975958786,0.14103871951350339,914.3711266942934,2.061166942239992,0.32667280774574664
3,acedec,10,{'lr': 0.0001},{'lr': 0.0001},0.310227772249515,0.36204829111848724,0.9333142530051517,0.1284588524166033,732.2597457280893,2.0823124922274157,0.3244317383528351
3,acedec,10,{'lr': 0.0001},{'lr': 1e-05},-0.017871135590516417,0.05014317030086429,0.8692043503148255,-0.024264997703113387,106.47753197655275,4.893492483171793,0.16967867573520926
3,acedec,10,{'lr': 1e-05},{'lr': 0.01},0.26445768597649155,0.4364791958095238,0.9519175729822553,0.11777457531567312,842.318258869313,2.342633518821853,0.2991653121316335
3,acedec,10,{'lr': 1e-05},{'lr': 0.001},0.1400400356656393,0.2369391089256865,0.8706353749284488,0.06049455906719929,591.2852736985678,3.641002813658756,0.21547067307456452
3,acedec,10,{'lr': 1e-05},{'lr': 0.0001},-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
3,acedec,10,{'lr': 1e-05},{'lr': 1e-05},0.008878418061320335,0.011277813689082398,0.8692043503148255,-0.002088012273389074,35.44031450628085,8.388424666705532,0.10651414220176167
