n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.01},{'lr': 0.01},42,0.03345450674772522,0.1845790224133793,0.8692043503148255,0.051743318965718085,470.8737557720814,2.532263090400129,0.28310462001479103
3,10,{'lr': 0.01},{'lr': 0.001},42,0.2608939902062901,0.45889288083773855,0.953921007441328,0.11806298792458902,840.8533659594499,2.3312002333504696,0.300192101930245
3,10,{'lr': 0.01},{'lr': 0.0001},42,0.22632043998619075,0.4556395111942872,0.953921007441328,0.1212695420040927,848.2541842818646,2.3030439029523833,0.302751047028519
3,10,{'lr': 0.01},{'lr': 1e-05},42,0.24505139719463842,0.45951372718974937,0.9536348025186033,0.12919361099630106,830.8970899462632,2.202140048418047,0.31229115056789286
3,10,{'lr': 0.001},{'lr': 0.01},42,0.09887183278280354,0.20533346798789745,0.8692043503148255,0.03982840581392327,433.4146542684409,2.5730810607259893,0.2798705047561437
3,10,{'lr': 0.001},{'lr': 0.001},42,0.23639544952277533,0.4427086581626066,0.953921007441328,0.1134284286443216,822.5370986298502,2.427767341320579,0.2917350859684487
3,10,{'lr': 0.001},{'lr': 0.0001},42,0.23054397679076571,0.4429947092032625,0.953921007441328,0.11412934819620656,824.1798251442207,2.42191624973604,0.29223392012505806
3,10,{'lr': 0.001},{'lr': 1e-05},42,0.21707117988807048,0.427294150540853,0.9527761877504293,0.11175726592835576,807.4842026904628,2.4626853506323014,0.2887932049088421
3,10,{'lr': 0.0001},{'lr': 0.01},42,0.014199902930839626,0.12393369989221967,0.8692043503148255,0.022935327499872645,409.50352629598655,3.803041219084753,0.20820141955611945
3,10,{'lr': 0.0001},{'lr': 0.001},42,0.02615287363528959,0.14810007357813793,0.8692043503148255,0.05457034554357334,513.7424922185633,3.0856054202943617,0.24476176652613493
3,10,{'lr': 0.0001},{'lr': 0.0001},42,0.07214141628627024,0.19963698440742333,0.8692043503148255,0.07458659086616728,609.1838301435233,2.620807394073861,0.2761814952202898
3,10,{'lr': 0.0001},{'lr': 1e-05},42,0.19330422786657717,0.3120930878748872,0.9290211791642816,0.0665187375620217,619.3703275853053,3.540324961801517,0.22024855234221352
3,10,{'lr': 1e-05},{'lr': 0.01},42,0.031201911226756727,0.13802452913020616,0.8692043503148255,0.03970488443397807,465.39002242060064,3.362565476649665,0.22922292063063165
3,10,{'lr': 1e-05},{'lr': 0.001},42,0.023096708226429633,0.12851894765156865,0.8692043503148255,0.028963711577476552,427.16956727238886,3.548926534263874,0.21983208400217089
3,10,{'lr': 1e-05},{'lr': 0.0001},42,-0.006286319839780344,0.0877634423455605,0.8692043503148255,-0.006515802142227958,216.7058511061978,5.3467815493236195,0.1575601731725855
3,10,{'lr': 1e-05},{'lr': 1e-05},42,0.011596720457381898,0.042508796446712405,0.8692043503148255,-0.006762226273616539,70.78831181885432,5.526673440518273,0.15321740992768157
