n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.01},{'lr': 0.01},42,-0.02711038903992526,0.06661163758084405,0.8692043503148255,-0.02208869971461372,186.56846940721087,5.7894156498069265,0.1472880806801742
3,10,{'lr': 0.01},{'lr': 0.001},42,0.18523815130091242,0.27650263031158473,0.8692043503148255,0.03303056772692528,465.79794378481307,3.6859653147302374,0.21340320143995092
3,10,{'lr': 0.01},{'lr': 0.0001},42,0.22150963585795477,0.4435416681759928,0.953062392673154,0.11214660388582239,804.9002488775512,2.4624135311259265,0.2888158768472738
3,10,{'lr': 0.01},{'lr': 1e-05},42,0.23781974139315057,0.45559496747995676,0.9536348025186033,0.13228130451043194,849.5412892148862,2.1728951076374736,0.3151695741825504
3,10,{'lr': 0.001},{'lr': 0.01},42,-0.006472830049455149,0.10280938374060616,0.8692043503148255,0.002207592354670758,276.40425074602183,5.174355092006569,0.16196023472874405
3,10,{'lr': 0.001},{'lr': 0.001},42,0.22864415017682194,0.44451990113119827,0.9536348025186033,0.11395589327814207,833.5528044846677,2.406843372338124,0.2935268489650869
3,10,{'lr': 0.001},{'lr': 0.0001},42,0.42594148554903993,0.5162404968148246,0.9536348025186033,0.12122094787216703,800.7789779201194,2.234191137117685,0.30919632068845543
3,10,{'lr': 0.001},{'lr': 1e-05},42,0.2267292776737935,0.442038604451113,0.953062392673154,0.12842158932530748,845.1200807367138,2.2205980245648624,0.3105013393079724
3,10,{'lr': 0.0001},{'lr': 0.01},42,-0.017443451273284637,0.03718533425843755,0.8692043503148255,-0.011897986754162386,132.34998506857093,7.260016945882259,0.12106512693034059
3,10,{'lr': 0.0001},{'lr': 0.001},42,0.18107706452424807,0.07933456625710403,0.8692043503148255,0.02084397339462156,127.303502979933,3.627203606686795,0.21611324787067832
3,10,{'lr': 0.0001},{'lr': 0.0001},42,-0.049181450583432665,0.0911505356345065,0.8692043503148255,0.010896369667198848,284.9536696887149,2.756976043945313,0.26617151355318996
3,10,{'lr': 0.0001},{'lr': 1e-05},42,0.1022447327590298,0.1928172422364338,0.8692043503148255,0.0651960303514957,521.6105955709356,2.7852390366095876,0.26418410840856515
3,10,{'lr': 1e-05},{'lr': 0.01},42,-0.001876258044163028,0.0731706157644914,0.8692043503148255,-0.020018761628646173,179.76078142821504,5.963571934646542,0.14360446181716052
3,10,{'lr': 1e-05},{'lr': 0.001},42,0.015060509779837068,0.055120904719115404,0.8692043503148255,0.03599009840954414,199.91480395940252,3.3377676501048383,0.2305333251253859
3,10,{'lr': 1e-05},{'lr': 0.0001},42,0.02837834249159009,0.0670464261074863,0.8692043503148255,0.010994844304100025,173.55638177708443,4.126014501098321,0.1950833341937944
3,10,{'lr': 1e-05},{'lr': 1e-05},42,-0.014392070347132111,0.08313042375068058,0.8692043503148255,-0.02193248888497069,110.40437298084342,5.084576410923501,0.16434997811922009
