n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.01},{'lr': 0.01},42,0.22837291202204718,0.43664761693904824,0.953921007441328,0.09072111951060641,747.5136028443857,3.017453443872892,0.24891389880948647
3,10,{'lr': 0.01},{'lr': 0.001},42,0.7394701610492153,0.7031860379803215,0.953921007441328,0.34768368194733695,631.4816986172879,2.8575525197890337,0.25923172655979526
3,10,{'lr': 0.01},{'lr': 0.0001},42,0.22287474761301973,0.4475763408287659,0.9536348025186033,0.10157445439667302,793.0639753638985,2.6205184239206827,0.2762035385300135
3,10,{'lr': 0.01},{'lr': 1e-05},42,0.4067081528827943,0.5247746991940123,0.9536348025186033,0.16534352002752262,813.7337263052951,1.7770361214993267,0.36009614432386217
3,10,{'lr': 0.001},{'lr': 0.01},42,0.2176982280161066,0.41904176246952446,0.9487693188322839,0.11680634420098245,833.2756170713452,2.379081173243167,0.29593843673196585
3,10,{'lr': 0.001},{'lr': 0.001},42,0.26059567854295246,0.43337091943257094,0.953921007441328,0.1551050546308101,955.8308243759606,1.977872816074499,0.33581017785649525
3,10,{'lr': 0.001},{'lr': 0.0001},42,0.48248202430279563,0.48740421967027575,0.9487693188322839,0.17907586676276602,786.6194579024494,2.1009874558854675,0.32247792492745064
3,10,{'lr': 0.001},{'lr': 1e-05},42,0.24522239455336828,0.41708937350480396,0.9496279336004579,0.10442761581405298,738.0270607022508,2.8276876028740556,0.26125434041407675
3,10,{'lr': 0.0001},{'lr': 0.01},42,0.17869196452701144,0.2973142764631053,0.9141385231825987,0.1162622352599994,804.3648137723911,2.276171382299663,0.3052343370687964
3,10,{'lr': 0.0001},{'lr': 0.001},42,0.2107665117087272,0.3658718723155599,0.9396107613050945,0.12099219753583428,840.7513489124633,2.242296887684827,0.3084233290906476
3,10,{'lr': 0.0001},{'lr': 0.0001},42,0.20891013772450032,0.22269897516743803,0.9058385804235833,0.06539468012707823,382.4336709342432,3.3043051699800827,0.23232553467035594
3,10,{'lr': 0.0001},{'lr': 1e-05},42,0.19133473270505388,0.2836489264684627,0.929593589009731,0.049576578536095435,549.3264653838452,4.353559407567851,0.1867916135545986
3,10,{'lr': 1e-05},{'lr': 0.01},42,0.22340503216569318,0.3696231857008597,0.9396107613050945,0.15016920143494025,945.9587784567913,2.0025054547295023,0.3330551817732137
3,10,{'lr': 1e-05},{'lr': 0.001},42,0.0013685159280488566,0.02156767581138356,0.8692043503148255,0.022343477501786755,123.19460691983596,5.290743685181551,0.15896371717633256
3,10,{'lr': 1e-05},{'lr': 0.0001},42,0.00984134000476242,0.013172127787020977,0.8692043503148255,-0.013835011662795929,37.62272169627832,8.535772257801398,0.10486827631415807
3,10,{'lr': 1e-05},{'lr': 1e-05},42,0.007032553003552184,0.04274783179115474,0.8692043503148255,-0.022266043839013202,53.904829849102896,8.649363753767853,0.10363377581340771
