dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
Sim1,0.5484780180131841,0.6194268632894464,0.5949050949050949,0.13638339319142473,2068.8693445388576,2.6076911092329427,0.2771855931459213
Sim2,0.4140814216844876,0.6648856273596614,0.7231695869837297,0.07166650681197038,2081.063035290818,3.103346724021658,0.2437035101483961
Sim3,0.4053986578262476,0.5766657000907435,0.5481297833351298,0.18337369000385506,2098.4379115300453,2.7890278344544486,0.26391994033582544
Sim4,0.13380332641432854,0.43885925785751123,0.8794616734932709,0.0064701429180066125,492.3924291567496,4.021351262627483,0.19914958099878832
Sim5,0.44545232175942223,0.6206434715064439,0.6849804388501446,0.10948247199053547,1830.4755372627924,2.9901573996829547,0.25061667995339154
Sim6,0.3628651059214409,0.4914103713268169,0.5798154329471824,0.09971281547234447,1153.3797877032496,2.8610800570092727,0.25899488879662935
Sim7,0.16563106568399727,0.5120879816170782,0.40145724694621043,0.23090078114883442,1921.3720192065796,2.9719792469790036,0.25176365177652354
Sim8,0.04425971213613835,0.22117685659128522,0.953921007441328,0.026503631096896435,158.82860907543707,3.3146634216435005,0.23176778864922207
Sim9,0.44373951230513914,0.6606377487534891,0.6902830128409889,0.10687812188228998,2169.2318559965543,2.8784935368812437,0.25783206559217714
Sim10,0.24561556164933052,0.5243927161767541,0.4543534226681629,0.07639867365214874,1631.827400854235,3.038657221028528,0.247607049886083
Sim11,0.2367870534403272,0.5320876621396644,0.4919903884661594,0.05448101993602832,2261.051788147671,4.0909503865829935,0.19642697808162932
Sim12,0.5048343397802638,0.7133136624140833,0.7497775800711743,0.12020486842113988,3069.0013810046885,2.8330042626986587,0.26089196136086257
Sim13,0.31287420057913273,0.5823107844937285,0.7601386036960985,0.055785457370217686,1454.1684044333529,3.140806799763696,0.241498830628144
Sim14,0.09405547954614044,0.38766352479977617,0.9265586864876858,0.017196089109599605,285.5461392118115,3.588658714533113,0.2179286066389769
