ratio,embedding_size,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.01,10,42,0.0007174876274828283,0.06891705608857868,0.9690898683457355,-0.1626428750247989,8.254745723849911,2.7487717215831213,0.2667540395278313
0.05,10,42,0.012409176748299224,0.15457868051701626,0.9527761877504293,-0.04119724256937874,67.30115359890699,4.096136314432717,0.19622709015218254
0.1,10,42,0.4963694328911528,0.5128737688961531,0.9527761877504293,-0.05768474443297518,343.4681989105464,2.491449950393929,0.2864139581571757
0.2,10,42,0.7416309505159212,0.735388038535597,0.9527761877504293,0.42907726584375094,1230.2631041134925,0.8450923002799419,0.5419783063688887
