n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,pretrain_epochs,clustering_epochs,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
5,10,{'lr': 1e-05},{'lr': 1e-05},200,200,0.5203196714392575,0.5027043224089933,0.6996294129120343,0.09509168062433668,588.4395658862567,1.7144069765848595,0.3684045939412348
5,20,{'lr': 1e-05},{'lr': 1e-05},200,200,0.45723291607657873,0.5891187073145839,0.7519016968987712,0.05017431543398117,474.69496063273175,3.6820946589988783,0.2135796204115658
5,30,{'lr': 1e-05},{'lr': 1e-05},200,200,0.6223512626696661,0.5778503070245679,0.7610688511800273,0.18617554846733653,1025.5116023539204,1.7017667127152503,0.37012818142059695
5,40,{'lr': 1e-05},{'lr': 1e-05},200,200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
5,50,{'lr': 1e-05},{'lr': 1e-05},200,200,0.33722529753608393,0.4010528429115883,0.6491125414472401,0.12428167569771038,746.1080877852379,2.0333236762770834,0.3296713792269406
5,60,{'lr': 1e-05},{'lr': 1e-05},200,200,0.00027581520245414514,0.0002131853601376969,0.5570509069631363,0.022626244438764063,1.1004631034200514,0.9255513435287567,0.519331776512074
5,70,{'lr': 1e-05},{'lr': 1e-05},200,200,0.0023508487399823805,0.004257526965395661,0.5584162278135362,0.14821332148059416,17.848022042687624,1.5351290873790935,0.3944572309861489
