n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.01},{'lr': 0.01},42,-0.018651814939872786,0.08653531617930096,0.8692043503148255,0.022380812865243654,318.95781263768487,4.01341200894064,0.19946495484844565
3,10,{'lr': 0.01},{'lr': 0.001},42,0.25029584637024527,0.45710465060000594,0.953921007441328,0.11746645149504406,801.5645027185411,2.366921315139272,0.297007237889263
3,10,{'lr': 0.01},{'lr': 0.0001},42,0.22930611493528053,0.43625900830996706,0.953921007441328,0.1209622934482747,849.6689683088872,2.3074170393950486,0.3023507432201255
3,10,{'lr': 0.01},{'lr': 1e-05},42,0.28241048958724124,0.463543304471801,0.953921007441328,0.11688217505230056,823.0469525657654,2.3827499966139496,0.29561747128844157
3,10,{'lr': 0.001},{'lr': 0.01},42,0.18295250892413975,0.24013062613538752,0.8755008586147682,0.08121962180482177,649.1681006310075,2.695038467005291,0.27063317714537016
3,10,{'lr': 0.001},{'lr': 0.001},42,-0.049382093695536054,0.13729226288771612,0.8692043503148255,0.041410258518108804,485.2201024825607,2.9208041890047363,0.25504971730145026
3,10,{'lr': 0.001},{'lr': 0.0001},42,0.23338430086910658,0.44806948843286615,0.953921007441328,0.11533936834816769,829.076632091494,2.4094392836887706,0.2933033606975019
3,10,{'lr': 0.001},{'lr': 1e-05},42,0.22608247935522963,0.4477440381035513,0.953921007441328,0.11547907126745922,827.9341332564161,2.4021270536362396,0.29393376091912454
3,10,{'lr': 0.0001},{'lr': 0.01},42,0.06273792962435962,0.12995331588197556,0.8692043503148255,0.027626871288353668,345.2730608632178,3.779795634539757,0.20921396571305273
3,10,{'lr': 0.0001},{'lr': 0.001},42,0.08261616889063529,0.15561039684357342,0.8692043503148255,0.04250267894698879,444.45496964031963,3.5030534284357855,0.2220715378781032
3,10,{'lr': 0.0001},{'lr': 0.0001},42,0.027224264146355627,0.1474564797643805,0.8692043503148255,0.04600678097580655,390.13861359207095,3.2128471371300553,0.23736916328780835
3,10,{'lr': 0.0001},{'lr': 1e-05},42,0.01724509540196252,0.13460506770806607,0.8692043503148255,0.042691409633793025,363.30811998438764,3.286747548073766,0.23327709149780612
3,10,{'lr': 1e-05},{'lr': 0.01},42,0.030199408096199677,0.07112320832765791,0.8692043503148255,0.012292117174474808,245.59335513849288,4.007416871555336,0.19970376456581965
3,10,{'lr': 1e-05},{'lr': 0.001},42,0.03111223984020771,0.08382734586174932,0.8692043503148255,0.00977856802346019,241.37225407471547,4.638450909358233,0.17735367675903377
3,10,{'lr': 1e-05},{'lr': 0.0001},42,0.010579466465236323,0.027192221393033705,0.8692043503148255,0.018942520025151798,111.54847175235025,6.533792205146387,0.13273527763572943
3,10,{'lr': 1e-05},{'lr': 1e-05},42,-0.0011847581207729946,0.025299851071545025,0.8692043503148255,0.005696324512383932,97.7238931238403,6.402230300362139,0.13509441876606798
