n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.01},{'lr': 0.01},42,0.22540580852964673,0.4178611482416328,0.953921007441328,0.08775568456375857,740.7230871206285,3.09733632415734,0.24406099985108265
3,10,{'lr': 0.01},{'lr': 0.001},42,0.7396273460209873,0.7037907263790038,0.953921007441328,0.34770357801079055,630.5619441495426,3.004367826131581,0.24972730863389486
3,10,{'lr': 0.01},{'lr': 0.0001},42,0.515777035074497,0.5462203053861493,0.953921007441328,0.16675256745677067,840.5850257136462,1.9897159311339798,0.3344799382397198
3,10,{'lr': 0.01},{'lr': 1e-05},42,0.6161823098336476,0.590994849905071,0.9536348025186033,0.15483324768348172,751.913328796259,2.098444920187806,0.3227425452957179
3,10,{'lr': 0.001},{'lr': 0.01},42,0.08462326241982662,0.17889426221014362,0.8692043503148255,0.05870501729515383,532.124615651697,3.379218128146674,0.22835126516596
3,10,{'lr': 0.001},{'lr': 0.001},42,0.24672248589434692,0.44292529248263524,0.953921007441328,0.15479320711259906,974.435745889109,1.9567593496497484,0.33820811291877984
3,10,{'lr': 0.001},{'lr': 0.0001},42,0.17170777755417685,0.2738551843839464,0.9032627361190613,0.07849406760962248,657.9130514395879,3.0493876075217656,0.24695092120657777
3,10,{'lr': 0.001},{'lr': 1e-05},42,0.31310603127551023,0.321689951258476,0.933028048082427,0.07869829281148835,532.6313716563823,3.0789596366535714,0.2451605529542362
3,10,{'lr': 0.0001},{'lr': 0.01},42,0.10323716451678111,0.17726217443799722,0.8692043503148255,0.05430215476772177,503.6844967863227,2.9696455835740205,0.2519116578411674
3,10,{'lr': 0.0001},{'lr': 0.001},42,0.1682942371698867,0.27940375211607404,0.9049799656554093,0.0800684866921873,666.3272238272227,3.0266899503052134,0.24834293485253375
3,10,{'lr': 0.0001},{'lr': 0.0001},42,0.1470928048152609,0.22723597842223373,0.8892386949055524,0.08051703761644699,638.6415271495734,2.712068123680179,0.2693916077727018
3,10,{'lr': 0.0001},{'lr': 1e-05},42,-0.0026566854447659135,0.02867509443834888,0.8692043503148255,-0.005105018240515863,83.23420370143063,4.817650452921648,0.1718906985031725
3,10,{'lr': 1e-05},{'lr': 0.01},42,0.17031910573302428,0.28002452607700373,0.906983400114482,0.10921241219307906,763.1330803933175,2.349883099788505,0.2985178796427657
3,10,{'lr': 1e-05},{'lr': 0.001},42,0.2104197712450014,0.40018007861941274,0.9467658843732112,0.12574404553538582,856.8949743282644,2.24281354317289,0.30837419009344663
3,10,{'lr': 1e-05},{'lr': 0.0001},42,0.024123715852819153,0.031477727416829325,0.8692043503148255,-0.019696674644523064,86.82332628874195,6.32692855415985,0.13648283760488586
3,10,{'lr': 1e-05},{'lr': 1e-05},42,0.02584382103336454,0.015557821005413586,0.8692043503148255,0.005115851854410567,31.823563756362834,8.417070206125677,0.10619013962001828
