n_clusters,embedding_size,pretrain_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.01},42,0.13101548884988856,0.24476618490249816,0.8692043503148255,0.05453441324979059,419.4574637090498,3.086423337354439,0.24471277629483257
3,10,{'lr': 0.001},42,0.1563785940916008,0.2687319296343225,0.8932455638236978,0.06515731743814265,561.6353432467919,3.150780337593875,0.24091855474570356
3,10,{'lr': 0.0001},42,0.05753741839294761,0.17307977821089418,0.8692043503148255,0.033494456822086544,247.09021608701804,3.134050837718105,0.24189349363491996
3,10,{'lr': 1e-05},42,0.014994730770192526,0.0706727411536416,0.8692043503148255,0.00817495867212631,178.58908267258101,4.2997643484365256,0.1886876348181421
