n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,batch_size,pretrain_epochs,clustering_epochs,clustering_loss_weight,ssl_loss_weight,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.01},{'lr': 0.001},256,10,300,0.5,0.5,42,0.43154146432709234,0.3601133308976041,0.8692043503148255,0.18943468748778589,572.9671839688217,2.26834502448814,0.3059652492339334
3,10,{'lr': 0.01},{'lr': 0.001},256,10,300,0.5,1.0,42,0.7536602056817592,0.7508259442494114,0.953921007441328,0.429881173539767,1249.6833895681834,0.8494664097990722,0.5406964920810002
3,10,{'lr': 0.01},{'lr': 0.001},256,10,300,1.0,0.5,42,0.6073403829962,0.46435816824970366,0.8732112192329708,0.27222274873596514,875.9480683613159,1.7303497446224076,0.36625344499163953
3,10,{'lr': 0.01},{'lr': 0.001},256,10,300,1.0,1.0,42,0.6008682170387133,0.4658317656643997,0.8706353749284488,0.253853122821973,773.5457051005012,1.840979088711755,0.3519913272059496
