ratio,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
0.01,0.003453416331783288,0.22858814129549387,0.9890774331968013,-0.03249326023180447,14.222032440113653,1.9678417547501328,0.33694518867101514
0.05,0.44914226231536103,0.7465986398872332,0.9923932124049152,0.10793396079047422,516.4972074342835,2.513030947981685,0.2846544806485472
0.1,0.9233759735932101,0.9248639712813742,0.9914179832260581,0.1386142614458254,701.5638918466,1.8990352216451563,0.3449423423812409
0.2,0.9710269953562246,0.9456387067366259,0.9871269748390872,0.12352806582001952,759.2357821311249,2.085651525398604,0.3240806655478765
