n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
17,10,{'lr': 0.01},{'lr': 0.01},42,0.15053632017635693,0.3821652483464356,0.3832833832833833,-0.01497984041686198,1507.7087462634174,3.323131075685662,0.2313138284481455
17,10,{'lr': 0.01},{'lr': 0.001},42,0.4019729118571835,0.6633878919667064,0.6163003663003663,0.02185337919442281,1630.531948928385,3.2994996559718235,0.23258520293426288
17,10,{'lr': 0.01},{'lr': 0.0001},42,0.5236903858433566,0.7011467443291705,0.732933732933733,0.10055251611862014,2522.61118876039,4.463555389250442,0.1830309988194688
17,10,{'lr': 0.01},{'lr': 1e-05},42,0.4230115251206693,0.6372580340319353,0.6574259074259075,0.0888679095662063,2002.6709550816925,7.455022448084607,0.11827289710230622
17,10,{'lr': 0.001},{'lr': 0.01},42,0.11107481943032087,0.34143927505664406,0.33941058941058944,-0.018354467063799226,1263.0641766597366,9.435717834086944,0.09582474496710014
17,10,{'lr': 0.001},{'lr': 0.001},42,0.4863937711793524,0.7440330462524944,0.7452547452547452,0.11351350492706988,2799.810604258713,2.4813187296032453,0.28724747076346174
17,10,{'lr': 0.001},{'lr': 0.0001},42,0.39475595996282314,0.6836733627272458,0.682067932067932,0.04976906379388006,2187.091039346505,2.2129129140099764,0.3112440413929299
17,10,{'lr': 0.001},{'lr': 1e-05},42,0.4424209804913405,0.7179047485291492,0.7212787212787213,0.12065643107711449,2784.481974143,2.6447918219093207,0.27436409234372977
17,10,{'lr': 0.0001},{'lr': 0.01},42,0.1816373187746761,0.424939195221247,0.3916083916083916,-0.023067697876827366,907.6654263231762,14.024122598796438,0.06655962725438014
17,10,{'lr': 0.0001},{'lr': 0.001},42,0.3127126014583757,0.6171429752088484,0.5988178488178488,0.039937869225321894,2008.6898287779584,5.345562160125076,0.1575904505803926
17,10,{'lr': 0.0001},{'lr': 0.0001},42,0.2458514778659649,0.5210855452601397,0.5536130536130536,0.009287942186084027,1613.5571304436048,4.1334276004497355,0.19480161752206085
17,10,{'lr': 0.0001},{'lr': 1e-05},42,0.28802076938920645,0.5311506916070586,0.567016317016317,0.016392297676242847,1677.9941183310646,3.7309169046565924,0.21137551560368995
17,10,{'lr': 1e-05},{'lr': 0.01},42,0.18968144649138896,0.405068838383486,0.39818514818514816,0.030593234472279258,911.7656227036937,13.898871520366342,0.06711917735736078
17,10,{'lr': 1e-05},{'lr': 0.001},42,0.21093219725131518,0.43301704496537174,0.4260739260739261,0.024454787906229177,1000.040024866894,11.107871247393584,0.08259090137048379
17,10,{'lr': 1e-05},{'lr': 0.0001},42,0.1179922813088522,0.24370088538772317,0.3087745587745588,-0.018022996975938847,484.9794291245342,19.261737740045533,0.0493541083607843
17,10,{'lr': 1e-05},{'lr': 1e-05},42,0.11405146361225163,0.308574002948889,0.36896436896436896,-0.05321462835104199,681.4276857520155,13.484146923396725,0.06904100084656464
