n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
5,10,{'lr': 0.01},{'lr': 0.01},42,0.4788716258084827,0.6954644231468887,0.8880436902672127,0.18560995786855572,1938.982597056385,1.8342824263683735,0.3528229899379933
5,10,{'lr': 0.01},{'lr': 0.001},42,0.43958735914572145,0.6290027063928424,0.8570314023795592,0.18973560775103276,1909.4623510745869,1.5950788760291663,0.3853447420180691
5,10,{'lr': 0.01},{'lr': 0.0001},42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
5,10,{'lr': 0.01},{'lr': 1e-05},42,0.8733409600490321,0.8541434670896592,0.9516286327286912,0.2414760738852874,1987.9981597775418,1.462534638376637,0.4060856584170627
5,10,{'lr': 0.001},{'lr': 0.01},42,0.37606995159741213,0.6438904518569749,0.8211429685976205,0.18002282522938406,2014.6223784627714,2.0941701587748303,0.3231884313679635
5,10,{'lr': 0.001},{'lr': 0.001},42,0.18366301087280565,0.34485646481723153,0.702360054612834,0.047748328772568294,714.0339657088621,3.4078087778915114,0.22687009586617163
5,10,{'lr': 0.001},{'lr': 0.0001},42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
5,10,{'lr': 0.001},{'lr': 1e-05},42,0.3797762039551972,0.5978715148362345,0.7745270138482543,0.17486943281234477,1467.0269090126646,1.498079541602656,0.4003075095673074
5,10,{'lr': 0.0001},{'lr': 0.01},42,0.19321776700409227,0.3516538840471241,0.7089916130290619,0.03753170709655613,792.0064494154616,2.9019145083000457,0.25628444648718657
5,10,{'lr': 0.0001},{'lr': 0.001},42,0.09159874203210262,0.1987762427858005,0.6081529159352448,-0.0073101915081036405,391.7800446607596,4.1044331460081125,0.19590813933610693
5,10,{'lr': 0.0001},{'lr': 0.0001},42,0.17846082357061677,0.33811187994391523,0.702360054612834,0.049056123367847496,663.4463224941063,3.431514426043825,0.22565649208384425
5,10,{'lr': 0.0001},{'lr': 1e-05},42,0.22826386887328934,0.40932709449048443,0.7444899551394578,0.08225555945245812,810.8146866379107,3.314847744997104,0.23175788790217697
5,10,{'lr': 1e-05},{'lr': 0.01},42,0.35845840964001185,0.6098699319528696,0.8184123268968208,0.17256883069645046,1935.7305787344817,2.278084412030387,0.3050562079274273
5,10,{'lr': 1e-05},{'lr': 0.001},42,0.18187090922321475,0.3448931971467225,0.7062609713282622,0.04980896921161537,717.7995046039981,3.4088934034455036,0.22681428387869632
5,10,{'lr': 1e-05},{'lr': 0.0001},42,0.08228011605400275,0.17944431538024055,0.5987907158182173,-0.015183341368748837,364.96808115898324,4.114801206482323,0.195511019809066
5,10,{'lr': 1e-05},{'lr': 1e-05},42,0.1012511300751923,0.21073084332059402,0.6210259410961576,-0.006815478349062003,430.4367212440629,3.8842600193743793,0.20473930463024145
