n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
17,10,{'lr': 0.01},{'lr': 0.01},42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
17,10,{'lr': 0.01},{'lr': 0.001},42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
17,10,{'lr': 0.01},{'lr': 0.0001},42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
17,10,{'lr': 0.01},{'lr': 1e-05},42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
17,10,{'lr': 0.001},{'lr': 0.01},42,0.4795427878085458,0.7241908160469098,0.7773060273060273,0.14914421685407722,2814.4030948721916,2.3058541812183417,0.30249368096189266
17,10,{'lr': 0.001},{'lr': 0.001},42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
17,10,{'lr': 0.001},{'lr': 0.0001},42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
17,10,{'lr': 0.001},{'lr': 1e-05},42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
17,10,{'lr': 0.0001},{'lr': 0.01},42,0.09221845491554206,0.2806967159169303,0.3593906093906094,-0.08141183024128221,616.4906855823891,9.573437665729514,0.09457662035888165
17,10,{'lr': 0.0001},{'lr': 0.001},42,0.04476475748415832,0.13292369042528523,0.3032800532800533,-0.11893586169495146,171.72104718291013,14.144690577110106,0.06602974124221553
17,10,{'lr': 0.0001},{'lr': 0.0001},42,0.11683878902149773,0.3316032347544952,0.4024309024309024,-0.04513399477660966,793.8780306708816,8.5952478411039,0.10421825642858575
17,10,{'lr': 0.0001},{'lr': 1e-05},42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
17,10,{'lr': 1e-05},{'lr': 0.01},42,0.25981975632199383,0.533991546449214,0.5525308025308026,0.04860301221809406,1564.7204531610894,6.064387199674551,0.14155509483484555
17,10,{'lr': 1e-05},{'lr': 0.001},42,0.22132083261397217,0.47956958588392334,0.4704462204462204,0.019722316787830818,1235.1857868858478,7.812152657610767,0.1134796500757772
17,10,{'lr': 1e-05},{'lr': 0.0001},42,0.12389792176776304,0.3435020330760553,0.40501165501165504,-0.04522933380820256,846.0145379406885,9.727199357298701,0.09322097657480449
17,10,{'lr': 1e-05},{'lr': 1e-05},42,0.12113338597278422,0.33542472209961355,0.406010656010656,-0.03833265805227183,808.4883830592945,9.153433740668149,0.09848884875218526
