n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
6,10,{'lr': 0.01},{'lr': 0.01},42,0.6245004521674877,0.726335993748473,0.8742802303262955,0.20192249495030243,2318.728125797046,2.3047947359599696,0.30259065385176553
6,10,{'lr': 0.01},{'lr': 0.001},42,0.808253104486069,0.7677628468806168,0.8783109404990403,0.25275036361595077,2009.9330193633962,3.487651029411794,0.22283372602861953
6,10,{'lr': 0.01},{'lr': 0.0001},42,0.3825293399466915,0.5654872090671068,0.7368522072936661,0.30283320578830225,1180.292963240604,4.071276277004716,0.1971890201554227
6,10,{'lr': 0.01},{'lr': 1e-05},42,0.5966087652216345,0.6750822994541003,0.863147792706334,0.14805630869221453,1984.0963699522888,2.2700760945906358,0.3058032813530552
6,10,{'lr': 0.001},{'lr': 0.01},42,0.7713583653183351,0.7687293194204017,0.8750479846449136,0.2904386621434054,1966.7044893151647,2.5099407907459796,0.2849050908882901
6,10,{'lr': 0.001},{'lr': 0.001},42,0.7376821759306766,0.7312225188766753,0.8671785028790787,0.240149556914387,1944.5397346785915,3.600167851736851,0.21738337213552708
6,10,{'lr': 0.001},{'lr': 0.0001},42,0.7203635816769679,0.7210407620500345,0.8650671785028791,0.24285793083443377,1921.8557929144786,3.312176098653,0.23190147552470583
6,10,{'lr': 0.001},{'lr': 1e-05},42,0.6636931294383788,0.6814368023648764,0.8153550863723609,0.19614702659355585,1847.0158680578745,3.3659787897254083,0.2290437146312599
6,10,{'lr': 0.0001},{'lr': 0.01},42,0.3832477332190352,0.6294530915203841,0.8667946257197697,0.1947656501513794,2387.1789484706724,1.7922922114558009,0.3581287072668644
6,10,{'lr': 0.0001},{'lr': 0.001},42,0.6757045680102959,0.6994789360432486,0.827447216890595,0.13955856854771256,1909.0626271623216,2.6272969259437144,0.2756873838608704
