n_clusters,init,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,acedec,10,{'lr': 0.01},{'lr': 0.01},0.21002132925471512,0.3658743657037202,0.9367487120778477,0.13858769768079107,912.650585828162,2.0788605154634916,0.32479548682947074
3,acedec,10,{'lr': 0.01},{'lr': 0.001},0.24449644465363454,0.44344945282459497,0.9536348025186033,0.11866602862245107,842.9614924229114,2.336461659316483,0.2997187146471999
3,acedec,10,{'lr': 0.01},{'lr': 0.0001},0.2265219779056477,0.4466115553332614,0.9533485975958786,0.11405707943910841,827.1520739769329,2.4191458454669146,0.2924707061928331
3,acedec,10,{'lr': 0.01},{'lr': 1e-05},-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,inf
