adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,dataset,norm_davies_bouldin_score
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
0.1869308016691492,0.3970477470894736,0.3276723276723277,0.21004974443848112,3966.8133696622203,1.5921799181720508,Sim1,0.38577569133595413
0.18931498861990712,0.4018002181715368,0.3271728271728272,0.21201219219404635,4027.790669908116,1.5853133923468918,Sim1,0.3868003016424332
0.16884064641815896,0.3519466217506513,0.3174325674325674,0.20831075569151203,3897.6502933092106,1.6109437183960984,Sim1,0.38300327692023156
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
0.08955219753714379,0.31070963764924564,0.29095904095904096,0.33285047426365677,3906.0589261720365,1.2911236525191943,Sim1,0.43646705794357926
0.08955219753714379,0.31070963764924564,0.29095904095904096,0.33285047426365677,3906.0589261720365,1.2911236525191943,Sim1,0.43646705794357926
0.0895622351806647,0.31035925753892607,0.29095904095904096,0.33277218802800396,3906.5017393935154,1.2912526722498916,Sim1,0.4364424806182776
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
0.03359815599494169,0.18146495453007952,0.3061938061938062,0.45402512089391506,4252.153187956769,0.6508066343752926,Sim1,0.6057644663988315
0.033244825955438755,0.1792827467518876,0.3057775557775558,0.45366794323087284,4225.8935294141675,0.6497108129325516,Sim1,0.606166845825775
0.0766555533919849,0.27049582459073856,0.30777555777555776,0.37517204435172563,5546.63772867023,0.9872021596223586,Sim1,0.503220065033563
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
0.23543137686568621,0.480275420099198,0.3876123876123876,0.21251467454509915,4212.186818712653,1.3694393382743362,Sim1,0.42204076882099056
0.07851000337055547,0.31602819116530506,0.3663836163836164,0.25709936519562787,3258.369800641356,1.1127678919727335,Sim1,0.47331275896392005
0.24021811882318128,0.48844733253540656,0.39144189144189145,0.19349424969049028,3655.2611834485724,1.5093416854881632,Sim1,0.3985108946235282
0.23927776113023094,0.47166576032511964,0.39194139194139194,0.20322400107835356,3976.314470916033,1.4716070276767717,Sim1,0.40459506256541383
0.01563565088247877,0.10947417808890174,0.2683982683982684,0.4048726990404098,1564.8645997566616,0.660377880361222,Sim1,0.6022725379733713
0.01563565088247877,0.10947417808890174,0.2683982683982684,0.4048726990404098,1564.8645997566616,0.660377880361222,Sim1,0.6022725379733713
0.22276986279407193,0.47503139534875427,0.3625541125541126,0.23819312182228808,3234.5587465431913,1.2535048197352667,Sim1,0.4437532111058348
