n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,batch_size,pretrain_epochs,clustering_epochs,clustering_loss_weight,ssl_loss_weight,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
17,10,{'lr': 0.01},{'lr': 0.001},256,10,300,0.5,0.5,42,0.8224472049975212,0.8709011788502597,0.8091908091908092,0.20521117752037715,2864.4465775711556,2.0015168915096178,0.3331648750099315
17,10,{'lr': 0.01},{'lr': 0.001},256,10,300,0.5,1.0,42,0.7598305247811994,0.8315236462207785,0.7425074925074925,0.181791934912399,2556.034913119441,2.792943286581942,0.2636474960059744
17,10,{'lr': 0.01},{'lr': 0.001},256,10,300,1.0,0.5,42,0.741878040060769,0.8173837622441238,0.7092074592074592,0.1941499544707033,3119.3889745102892,2.543157279608725,0.28223415476222696
17,10,{'lr': 0.01},{'lr': 0.001},256,10,300,1.0,1.0,42,0.6607584926195507,0.8074860313853103,0.7022144522144522,0.19268751402832415,2802.231609065806,2.2530240802645003,0.30740627038908697
