n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,batch_size,pretrain_epochs,clustering_epochs,clustering_loss_weight,ssl_loss_weight,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
20,10,{'lr': 0.01},{'lr': 0.001},256,10,300,0.5,0.5,42,0.7152279338257561,0.8101865705466252,0.7090894868585732,0.17897951532068587,2679.761590782315,2.1781286804498468,0.31465056973667144
20,10,{'lr': 0.01},{'lr': 0.001},256,10,300,0.5,1.0,42,0.7941527693007727,0.8447546098708631,0.7566489361702128,0.1962377507641539,2952.2091161079447,2.204811520378883,0.31203083040645613
20,10,{'lr': 0.01},{'lr': 0.001},256,10,300,1.0,0.5,42,0.7215644677129701,0.800707734097135,0.7137828535669587,0.22459765262894055,2823.5526407682096,1.672170602091374,0.37422760328900784
20,10,{'lr': 0.01},{'lr': 0.001},256,10,300,1.0,1.0,42,0.7433171200164712,0.8156606251638892,0.7358416770963705,0.21107529157912935,2674.972388593409,2.543203765934623,0.28223045189054236
