embedding_size,ratio,pretrain_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
10,0.1,{'lr': 0.01},42,0.6041192932401207,0.4706009111919274,0.9065490913001398,0.46130557043598486,6168.922997010055,1.0846379612615085,0.4796996018411057
10,0.1,{'lr': 0.001},42,0.07603573586747124,0.20997719267371387,0.9060113990751694,0.05315345865834265,1334.922776568836,2.8533251689054886,0.25951612079601455
10,0.1,{'lr': 0.0001},42,0.17165680436502026,0.25949187159912723,0.9021400150553823,0.0683781848050606,2403.2462315385355,2.3191004298925004,0.30128645430364037
10,0.1,{'lr': 1e-05},42,0.26076235820516674,0.2970583238181031,0.8982686310355952,0.10387074137307074,3049.1443059336257,2.899268985057688,0.25645832688949655
