dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,average_time_fit_transform,average_time_fit_predict,norm_davies_bouldin_score
kampff_c28,0.11104503357187494,0.24615983662928367,0.9008495537154533,0.10126106415407533,2465.223639806507,2.176935149280228,13.703225898742676,0.006065845489501953,0.31476877966066186
kampff_c37,0.1588976640210534,0.2667166969046865,0.8693239152371343,0.10068040708649154,1180.1181370275638,2.348546211883186,4.453021001815796,0.005261802673339843,0.29863706119725636
