n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
17,10,{'lr': 0.01},{'lr': 0.01},42,0.4560712642814617,0.7529957853945478,0.7126207126207126,0.15964915642289704,2656.0564781161365,2.8188407110965237,0.2618595735334729
17,10,{'lr': 0.01},{'lr': 0.001},42,0.588842011953422,0.7708065919510668,0.6857309357309357,0.17081169487892614,2409.46087720279,4.0069990338456725,0.19972042999016532
17,10,{'lr': 0.01},{'lr': 0.0001},42,0.23817885628151939,0.6483506135922026,0.5986513486513486,0.10658620564817352,2072.9817792502126,3.4043624372668213,0.22704761795683687
17,10,{'lr': 0.01},{'lr': 1e-05},42,0.34956390256050035,0.6537008993820733,0.6605894105894106,0.09772636178104119,2157.006999523554,3.2005606324453417,0.23806346045238572
17,10,{'lr': 0.001},{'lr': 0.01},42,0.6115347402753161,0.6669737019375331,0.6350316350316351,0.09227230934006535,1463.5823062758766,5.716245838465588,0.14889270346132277
17,10,{'lr': 0.001},{'lr': 0.001},42,0.47911628457455824,0.7210009242303986,0.6898934398934399,0.1429760630590425,2434.0124489268014,4.156106243340263,0.19394480113586127
17,10,{'lr': 0.001},{'lr': 0.0001},42,0.48501923849269146,0.7010238740053463,0.6770729270729271,0.1321937527814077,2133.6608692038817,3.554455797611465,0.21956520041855257
17,10,{'lr': 0.001},{'lr': 1e-05},42,0.377545233260419,0.6594737577047487,0.6427738927738927,0.10087576602370768,2362.5444391590913,3.5513838945767273,0.21971339336845783
17,10,{'lr': 0.0001},{'lr': 0.01},42,0.25867028113825313,0.568838972792931,0.5711788211788211,0.020732220346586755,1734.02382479722,5.563032480252302,0.15236858921678795
17,10,{'lr': 0.0001},{'lr': 0.001},42,0.6124033146540035,0.7937300693435458,0.8071095571095571,0.14799770809310683,2819.869438457655,3.2928194315215142,0.23294713787800006
17,10,{'lr': 0.0001},{'lr': 0.0001},42,0.5481232146878285,0.6956206716782528,0.6785714285714286,0.10264218237700733,2183.330093041547,4.098096417627216,0.19615164525770687
17,10,{'lr': 0.0001},{'lr': 1e-05},42,0.2184030341369418,0.4238246928361071,0.5061605061605061,-0.03458715686590318,1111.342728490294,4.427422937363477,0.1842495069097707
17,10,{'lr': 1e-05},{'lr': 0.01},42,0.27569957275885376,0.5636573420987695,0.5664335664335665,0.013110789324941856,1641.3513156822676,4.44850221835213,0.1835366785080331
17,10,{'lr': 1e-05},{'lr': 0.001},42,0.4344676394160362,0.675937059192565,0.7183649683649683,0.08712604637659678,2250.6946733159775,3.431567780358499,0.22565377526937055
17,10,{'lr': 1e-05},{'lr': 0.0001},42,0.4066106523821093,0.5901169690203376,0.6164668664668664,0.12149174721100754,1900.6477697250307,5.002010833633185,0.1666108288902691
17,10,{'lr': 1e-05},{'lr': 1e-05},42,0.07826531119823242,0.210124942530618,0.3553113553113553,-0.09664561268729037,402.12658874438455,7.336348102775389,0.11995660301986115
