n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
17,10,{'lr': 0.01},{'lr': 0.01},42,0.5331968250392315,0.7996174958947614,0.7142024642024642,0.15979398867325623,3031.2873105935637,2.71000614821735,0.26954133229145666
17,10,{'lr': 0.01},{'lr': 0.001},42,0.5804735976543893,0.8150876537988399,0.777972027972028,0.18249164932069376,3117.9198318970402,2.4103629169133,0.2932239249496339
17,10,{'lr': 0.01},{'lr': 0.0001},42,0.43060720139393527,0.7081047661951029,0.6684149184149184,0.08050454290924561,1989.9597304690349,3.4692148929712765,0.22375294631115134
17,10,{'lr': 0.01},{'lr': 1e-05},42,0.345366503487361,0.5714987948025483,0.6177988677988678,0.0799955239589755,1722.8858971610432,3.1850015124420716,0.23894853969036453
17,10,{'lr': 0.001},{'lr': 0.01},42,0.4450603068974571,0.6680754234477774,0.6579254079254079,0.05902557377442001,2038.0781835027242,3.8588629141917328,0.20580946975869746
17,10,{'lr': 0.001},{'lr': 0.001},42,0.5933942690448448,0.7962487205274402,0.776973026973027,0.11973459071926067,2796.6649938716596,2.9872505936442453,0.2507993858209011
17,10,{'lr': 0.001},{'lr': 0.0001},42,0.7218573066382732,0.796838920964069,0.7858807858807859,0.1303390373834542,2865.277098321023,3.1060972553425326,0.24354026166790815
17,10,{'lr': 0.001},{'lr': 1e-05},42,0.35239995208686853,0.6151774643987096,0.62995337995338,0.03919822554560073,2239.69634390181,3.51410930322201,0.22152764428770824
17,10,{'lr': 0.0001},{'lr': 0.01},42,0.07773043095879854,0.27274856098106737,0.2828005328005328,-0.04771735442139693,513.0007188399373,18.110828086776298,0.05232635631796344
17,10,{'lr': 0.0001},{'lr': 0.001},42,0.40728620605627003,0.6279929164549681,0.5786713286713286,0.09599635393110216,2170.2416626746303,4.587142714008958,0.17898236203858614
17,10,{'lr': 0.0001},{'lr': 0.0001},42,0.546552950318942,0.7701904469169636,0.7788045288045288,0.14889291478933098,2744.1525493438007,3.068278912178284,0.24580418933582127
17,10,{'lr': 0.0001},{'lr': 1e-05},42,0.29743599234937473,0.5471269835963305,0.5918248418248419,0.0447782115997398,1728.1196849488908,3.2450906100397185,0.23556623211645503
17,10,{'lr': 1e-05},{'lr': 0.01},42,0.0475989555884833,0.17171810997280096,0.24425574425574426,0.2078467878737911,3932.6653103458825,1.5335364343399402,0.39470519801722487
17,10,{'lr': 1e-05},{'lr': 0.001},42,0.36742764921196835,0.5724045215629329,0.5825008325008325,0.03008021568331788,1678.693866115263,4.961712061786095,0.16773705097397906
17,10,{'lr': 1e-05},{'lr': 0.0001},42,0.45203577813350987,0.6891084168059121,0.716949716949717,0.07188115630216345,2187.6568726395576,3.404753960837878,0.2270274364677065
17,10,{'lr': 1e-05},{'lr': 1e-05},42,0.23499979792505293,0.40475690974661477,0.47644022644022643,-0.05355501461956918,941.8138253091714,5.056074950703715,0.16512345176372037
