adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,dataset,norm_davies_bouldin_score
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim2,inf
0.12387596256168693,0.31862385929486936,0.2991268729115016,0.26667720823728597,4081.4188141262753,1.3461501980905455,Sim3,0.42623017094722543
0.6841810954256586,0.6594269959330298,0.82523893114882,0.25930095453599183,2013.1193009625383,1.412786213833774,Sim4,0.4144586015397773
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim5,inf
0.2645660800481501,0.4884751943246483,0.37001767131356766,0.2205298756042528,4062.7043617130075,1.4874026554748634,Sim6,0.4020257829181632
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim7,inf
0.217091277862708,0.43723366507455996,0.9527761877504293,0.12023250550758867,842.4560643526114,2.3061920231487703,Sim8,0.3024627707641779
0.13902090250488572,0.38951397062761794,0.25995016929662046,0.2637126734635696,6052.127079162422,1.3069849671692968,Sim9,0.4334661968894467
0.09790920712662943,0.2933008976284083,0.24140207274407552,0.3212161163236906,8190.212094876309,1.2122912506125025,Sim10,0.452020049224141
0.08058260003110648,0.2912318555620441,0.19169670270991856,0.3057852614534475,9592.749043603344,1.1657971532855815,Sim11,0.46172375768569507
0.16433863003522717,0.38913992057947133,0.2777283511269276,0.214934535227435,4466.7508313163235,1.545137570932205,Sim12,0.39290606976255943
0.4917316381662727,0.6305278696398071,0.5796971252566735,0.4195466205726969,6572.2295461504045,1.1299472091837182,Sim13,0.46949520424181806
0.3793506995336625,0.3926186593727927,0.711781672953184,0.15068512878247503,1039.258106454714,2.031692958394187,Sim14,0.3298487062257371
0.11201196092464023,0.3035586154752666,0.28937312816275945,0.2773299309639733,4902.961534697418,1.370655829494371,Sim15,0.4218242005265212
0.43937384958061027,0.6101165916778316,0.6299629433562731,0.3579083024915028,3572.402938091928,1.116914280801787,Sim16,0.4723856837610106
0.5093670732909095,0.6842616475762904,0.6635524291052979,0.44055100899512073,12039.670941555252,0.7903605674169188,Sim17,0.5585467074058559
0.6395596101616362,0.6866644587215591,0.6993146773272416,0.29105901170485343,3715.368649816714,1.233930167415115,Sim18,0.44764156668205163
0.07823934056272193,0.2740665910572843,0.2658796262765264,0.3831110532750517,7668.62514941656,1.0530021394726217,Sim19,0.4870915527915044
0.2496233630542817,0.539334300698249,0.4716610048274629,0.3814142096825038,5874.966900399328,0.9419206437599228,Sim20,0.5149541013497917
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim21,inf
0.37003875505005096,0.4698604178992826,0.5542881284326151,0.441067142909218,7842.132169193206,0.9093481690331824,Sim22,0.5237389472588229
0.12414437262514445,0.31831327415541727,0.27493644384626886,0.2908540440179094,6103.803571549399,1.2842584318359587,Sim23,0.4377788371328266
0.16923690800638116,0.24863387436064144,0.5093621072675342,0.3114347785436259,2121.49731098555,1.3540129665622442,Sim24,0.42480649605782794
0.07222749179368054,0.2747779148592944,0.3013075611142695,0.3538247357592766,4951.880029396297,1.058828323315741,Sim26,0.48571315474691984
0.2383793378461948,0.44016105847997705,0.6004594180704441,0.1590933284673457,1339.313793566696,1.8619901277166406,Sim27,0.34940721504089267
0.3287579351344545,0.5048176055224639,0.3904478106117043,0.2581488107738206,5448.606358482605,1.4938852110645247,Sim28,0.4009807650983046
0.9151153725982065,0.8505832933913464,0.9205171175484798,0.27445214965633846,1225.68927586894,1.1881207249501617,Sim29,0.4570131750947045
0.7064281114025907,0.7116943812310704,0.7859884836852208,0.38584246907609804,3582.9978106479466,1.0598496795322305,Sim30,0.4854723186534122
0.5915732949571086,0.6424729381903512,0.6320525291828794,0.30055292188105254,4747.065916239795,1.2327785434304228,Sim31,0.44787245154354094
0.2697847944945862,0.4371703046671869,0.42233972240581624,0.3891427390126243,6807.7086551444945,1.1046190786349424,Sim32,0.4751453648555732
0.5242276783758231,0.47528427157199876,0.8328136243703526,0.24407978818211376,1537.2688703033543,1.5240746048383456,Sim33,0.39618480297021375
0.6616322503169338,0.7200004420618001,0.6781491753028754,0.36500660246041433,3856.4595373691773,1.03794088386797,Sim34,0.4906913678977874
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim35,inf
0.27460277390749066,0.4366036025140051,0.38183727882362445,0.19820848466225074,4414.231648462702,1.6824224996534642,Sim36,0.37279735020459587
0.19952774295658385,0.41104500028747837,0.3813542294554953,0.4053161021672269,7262.624337647864,0.95679260074163,Sim37,0.5110403624896155
0.13220318281520338,0.3565573940685392,0.35279870828848225,0.41220472434037175,7697.970709208637,0.9860151736932107,Sim38,0.5035208256442429
0.809161544228928,0.7529726097201002,0.9334604789150244,0.3532087238051677,2965.586121303827,1.563992769655638,Sim39,0.39001670045048803
0.4000099411383337,0.6074876137582742,0.5811141304347827,0.2807077870762654,7202.156522450032,1.7696399397905596,Sim40,0.36105776264752304
0.20474222901033393,0.41025042275410245,0.33393271896306287,0.17028962040581608,3679.401334324103,1.5526187435978454,Sim41,0.3917545471716343
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim42,inf
0.22871454191426516,0.4352549686813008,0.4331708214515684,0.25193350146211124,3526.075781407559,1.3432814202918875,Sim43,0.42675198605698683
0.18479885749962968,0.2665102030666984,0.5151515151515151,0.2798967844976001,1645.7121074924196,1.4526161917657614,Sim45,0.40772787986857817
0.9858385334004464,0.9670384279160487,0.9957163255592575,0.28807959098831515,1882.64800617159,1.217017312995717,Sim46,0.4510564685887647
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim47,inf
0.5405523229635792,0.7275791068399805,0.7487908544628462,0.18254117033941855,3044.5707949350663,1.531463514455411,Sim48,0.39502840719990706
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim49,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim50,inf
0.16272670597472697,0.35697082872279023,0.30240081729950624,0.3462119849184997,7463.422800562646,1.164495798726684,Sim51,0.4620013587405777
0.20500359703507295,0.4385665951279701,0.39384116693679094,0.2582790273446062,4070.561066421205,1.2733074919302918,Sim52,0.4398876982325379
0.7643652106879045,0.7226343312884237,0.912249443207127,0.2405485785795013,1400.6899057831815,1.77261313442642,Sim53,0.3606705845772001
0.4408942418421686,0.5462743558510962,0.6325292503250036,0.3553130817373203,4112.101916746199,1.145657369274188,Sim54,0.4660576354454347
0.19587823115290234,0.4165956650139056,0.3289650775660551,0.1694479097298838,2998.8786863717337,1.388070539343351,Sim55,0.41874809957455045
0.27935761582374613,0.46406329871274615,0.4781758448060075,0.12378279714800478,3125.032120176266,2.5502720913599433,Sim56,0.2816685522311465
0.7492455344695879,0.7725676041138749,0.7671798127281384,0.428200692517556,6148.89224984747,0.9185407998713949,Sim57,0.5212294677637467
