adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,dataset,norm_davies_bouldin_score
0.2472181553485159,0.6464756576342083,0.5598568098568099,0.28524852723846106,3969.0548029907413,0.9500232803308012,Sim1,0.5128143905186406
0.47419879920408087,0.7318861856755219,0.6179653679653679,0.24161752749450371,3467.728475429513,1.268141722565282,Sim1,0.44088955731963425
0.1439702625412168,0.46535333030874926,0.39726939726939725,0.35443490303429404,4850.983943528152,0.8468442723640299,Sim1,0.5414641694288401
0.05476599181176684,0.15322355079025832,0.2733100233100233,0.21031667966325185,3522.883348245661,1.5547263271117335,Sim1,0.39143135974590204
0.20848360966000085,0.5767694324271518,0.487012987012987,0.2238088914557101,3593.801938844206,1.0973093024866625,Sim1,0.4768013944411327
0.40956920541954595,0.6661369099979493,0.528971028971029,0.197361334214546,3382.817226436031,1.532905865441783,Sim1,0.3948034601852772
0.11745673103515263,0.39869052433067753,0.3628871128871129,0.3107270638717036,4637.288517967382,0.9907383609845715,Sim1,0.5023261818822962
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
0.04848843182343415,0.2216692667614742,0.3082750582750583,0.12369238571035591,1151.783136841203,1.366793437280195,Sim1,0.4225125793610243
0.03366906906256558,0.18194579728543428,0.30627705627705626,0.4541015277163481,4254.431224868158,0.6519683053288557,Sim1,0.6053384903174223
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
0.6117303296029326,0.7767180216311693,0.6360294117647058,0.2522967383682825,3770.455256030117,1.250017200385483,Sim2,0.44444104686340863
0.5002400195203629,0.7548935504339361,0.6243742177722152,0.26118059007416805,3748.290833023717,1.1053126494503225,Sim2,0.4749888337302731
0.20458860289167252,0.5444403857234763,0.4500156445556946,0.24789160610932948,3215.8661860780794,1.0801120866660203,Sim2,0.48074332455939356
