dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
Sim1,0.6264345262803097,0.8474747721234823,0.892024642024642,0.2067931388473924,3515.0373440286153,2.4370335782154804,0.29094856865471863
Sim2,0.5864038973861189,0.8064990375181181,0.8780506883604505,0.19038909870920417,2811.5044567277982,2.3833893282913055,0.2955616108492677
Sim3,0.5449720963466738,0.7639679832066091,0.8628867090654306,0.2192498511673283,3469.9782938629596,1.8226675796497378,0.35427480274672973
Sim4,0.6339143884407469,0.7702697508048395,0.9048176321435537,0.20750397590881425,2083.271936239704,1.7661517031910612,0.3615130720583364
Sim5,0.5458474445072045,0.7530858998572926,0.8374723592447695,0.15988833018551613,2813.9691373604187,2.4611903156886568,0.28891794694653616
Sim6,0.7051127834425299,0.8452250451585294,0.913999607304143,0.24293520193296017,3097.418758836118,1.466631864687696,0.40541112531464496
Sim7,0.6234213851948219,0.8049714789703281,0.823201657261233,0.17067434753021996,3125.1274171913383,2.195458458990936,0.3129441402019605
Sim8,0.21883027043914127,0.3804261964626936,0.9473382942186606,0.13372816421935926,898.6535449474477,2.1206716278837323,0.3204438400582842
Sim9,0.6027015306589634,0.7904189950941293,0.849421836069763,0.16042383765441393,2901.540150637243,2.4734129756358643,0.28790126800771043
Sim10,0.6115285519045193,0.8023371192449826,0.8159614496006337,0.19357020148433107,3635.1608515855196,2.040893032002802,0.32885076504693
Sim11,0.638366082018376,0.8245428958335104,0.8554265118141771,0.24320947345540853,5318.16403435262,1.5274221924026223,0.39566005355416234
Sim12,0.5905759761126826,0.8187190552853599,0.8319988137603797,0.17422681578366625,3826.896407364261,2.072621595955213,0.3254549799807422
Sim13,0.5948815301461666,0.814924946612115,0.9124743326488707,0.18018861539441858,3196.3298713373397,1.8445958770783826,0.35154378449956714
Sim14,0.4574895477700774,0.6234667445868117,0.9014865764366541,0.16096243373645827,1126.299029604303,1.7837372598867374,0.3592293045790849
Sim15,0.7988190691480181,0.9323153390178089,0.9735619126303832,0.2866746417181307,3987.2600489339407,1.3654032600967245,0.42276089530675154
Sim16,0.5865491440559694,0.7917086395011819,0.8824775013234516,0.22102838576995806,2330.2634585335695,1.9152192089824505,0.3430273774674555
Sim17,0.7051543370511355,0.8788098074013425,0.9032754451527808,0.26258903977069636,8150.555493915702,1.7773239198651172,0.360058829597581
Sim18,0.6018869853412574,0.8048732190627708,0.8956310679611651,0.18780330085545696,2838.8628029542374,2.7216974318782863,0.2686945992531463
Sim19,0.6715030202717471,0.8558536919052787,0.8920837256464113,0.21295689163505896,3350.938101570044,1.849222889990075,0.3509728928239389
Sim20,0.7128045332700322,0.8625863859224512,0.9105131414267835,0.2049531079794696,4421.747609972797,2.397385378418741,0.29434399946273804
Sim21,0.36851789504241406,0.5555610079657909,0.9042627533193571,0.16369520921228858,1523.4759115003872,1.5983233961536172,0.38486356297308205
Sim22,0.5367773073674259,0.7068028298670228,0.7782002534854245,0.17368731677819824,3460.4938099117535,2.249038843563898,0.30778333167081856
Sim23,0.6742139070303622,0.8348616451499914,0.8811873784955885,0.21926138261507327,4414.191027090026,1.8259658338183091,0.3538613199186659
Sim24,0.5310354261813174,0.7285068075512162,0.8752776896223421,0.17901806522584596,1910.4217569803175,2.0394072229784483,0.32901152318117355
Sim26,0.5638327675932676,0.761127668936328,0.8076017217574921,0.19083423516151615,3909.0611380107603,2.1736235369380057,0.31509723455253486
Sim27,0.6564763578660407,0.7959886847915869,0.9483920367534456,0.2668492101850558,2491.763015824412,1.4430431954175322,0.40932555014815997
Sim28,0.6524746114533512,0.8224389142795059,0.889578677261816,0.2137913705047741,3759.226843896258,2.0766526579765325,0.3250285655117418
Sim29,0.32048910913619255,0.5242633775933374,0.8755087383289443,0.12028448540169362,845.3407419007755,2.5978187707648237,0.2779461845398678
Sim30,0.4998189425114433,0.7100619817229139,0.8786948176583493,0.17793913725102106,2297.047697942017,2.356785121127693,0.29790408498475934
Sim31,0.5039673129929164,0.7724205438341669,0.8527480544747081,0.14716852634155522,2516.0252273159404,2.3315771180883624,0.3001581426918293
Sim32,0.6763015859183428,0.8313539649704156,0.9085701696408901,0.18365503353132948,3132.58101194697,2.1589389388438196,0.3165619910228473
Sim33,0.3428183801610867,0.4552973718887798,0.8956584312784841,0.07089659016400951,669.6012932920826,3.1756662668447384,0.2394827402611442
Sim34,0.6607813092596762,0.8514856201231729,0.9335863377609108,0.17814474134908725,2764.206801829663,2.616757721175497,0.27649073482173586
Sim35,0.5544420042776677,0.7847773434988816,0.8528636219808037,0.18669259487256723,3356.1817882943087,2.5786198254818182,0.27943733862966624
Sim36,0.6233057187991482,0.8413489370094633,0.9045002827825805,0.21422896912551131,3103.9650491641687,1.7735810163542989,0.36054472326697645
Sim37,0.6902703957043274,0.8660293616881388,0.9484629294755877,0.23476504427966274,4211.553763230606,1.811605207374335,0.3556687110185953
Sim38,0.6077368692721928,0.8064835891084315,0.8444564047362756,0.1790621066553557,4246.02036082979,2.786307079722744,0.2641095872427828
Sim39,0.791053308826964,0.6669666085786662,0.8840856113583386,0.3503022503215184,2785.1233564181575,1.5955939992444301,0.3852682662585508
Sim40,0.5581798557207416,0.7540620943926022,0.8047554347826087,0.2060406646204922,6092.278870596397,2.4741133640270494,0.28784322652063404
