dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,average_time_fit_transform,average_time_fit_predict,norm_davies_bouldin_score
kampff_c28,0.13442582822407673,0.2478924152291256,0.9061189375201635,0.08663947148289726,2495.6424551379646,2.7320537658131707,39.32865262031555,0.00787491798400879,0.2679489800389067
kampff_c37,0.2608439631415148,0.35281951613338564,0.9472754793138244,0.12829479272404942,1375.5395980226303,2.28321550489132,4.525635242462158,0.005399370193481445,0.30457945831158645
