dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
Sim1,0.43595532102844947,0.7054023380207807,0.6883949383949384,0.13272517350984325,2729.910330056212,2.9544217595223654,0.25288147314887954
Sim2,0.4290723439918064,0.7040610700667689,0.7142521902377973,0.06941708054470964,1877.737110867907,2.8724193562909717,0.25823649455099473
Sim3,0.4427395641873183,0.6839919607363594,0.7058316266034278,0.08215609579726636,2439.7754188411504,3.5523287143279627,0.21966779262943117
Sim4,0.5228775214767162,0.7625741449776681,0.9112541447240101,0.20122913260199116,2100.4359729796565,1.805797006962683,0.356404970679798
Sim5,0.4088466702920864,0.6405854365404423,0.6885524749106992,0.04866604893558906,1951.0756778473362,3.254865665592842,0.23502504628678267
Sim6,0.4693225266436101,0.6680225240766872,0.6514824268603966,0.1248885402072075,2135.2798318525115,2.496367571581263,0.28601111854716726
Sim7,0.5201780634918681,0.7725481624046037,0.6991927994856776,0.11999032854246408,2758.7575440458713,3.0475830847070284,0.24706101865537908
Sim8,0.23099619943599867,0.4528764647074623,0.9533485975958786,0.10417855209216362,797.3036572667983,2.6076847741556675,0.27718607988250227
Sim9,0.25051328873508993,0.519493705563715,0.4500734683447262,0.011270007181849806,1225.1193673344467,4.376414573024855,0.18599756146360277
Sim10,0.3633521844214935,0.6964554496536164,0.6298105485510594,0.08170244512888802,2702.975599125713,2.5429574167968374,0.28225007595606183
Sim11,0.3288107660793659,0.6472688216759317,0.6027900146842878,0.0483772346115866,3184.128620892161,3.6658776535398396,0.21432195060694204
Sim12,0.459885434824167,0.7293806737475811,0.7061091340450771,0.06201691483101696,2757.8780716171136,3.1097448814834014,0.2433241062007364
Sim13,0.3008564630547701,0.5799355095634195,0.6795431211498973,0.08880311038574239,2346.6388537346115,3.0536868756552265,0.24668900945595676
Sim14,0.6842133326119492,0.7460837160330533,0.9167960949633903,0.11772250675607747,926.3519100147853,2.2647214412499497,0.3063048465222608
Sim15,0.8732409094299386,0.8987361601843359,0.9237839512547764,0.2695961995503747,3350.9163798195273,2.343078522779225,0.2991254896306363
Sim16,0.4447276156503303,0.6720375355541622,0.7232662784542085,0.156164290464594,1686.0772440844166,3.018872453167815,0.2488260106915723
Sim17,0.41304071147343296,0.6926623135193557,0.7148823917344471,0.10123433462021894,5333.134312599315,3.530095801322473,0.22074588349943275
Sim18,0.30742275911245337,0.6200296068172746,0.7325813820673901,0.1410914337321632,2162.2313242496834,2.933616970126807,0.25421895613994244
Sim19,0.37251730714187326,0.6563201009687462,0.619106250452669,0.04221560727810112,1652.0620704609646,3.5723812518132756,0.21870442225337805
Sim20,0.7143180076896332,0.8083227577175626,0.8052029322367245,0.1527140815253982,3095.602399378173,2.9727170665884817,0.25171689381311435
Sim21,0.5034990336478802,0.7331977390928742,0.9811320754716981,0.1868293338432711,1683.8813248861336,1.6440228178186698,0.37821156204128537
Sim22,0.38834036804193145,0.5719165355473529,0.7338403041825095,0.13776305998041552,2541.2788926548255,2.7198622875109244,0.2688271561443021
Sim23,0.5372050661350786,0.7833751145621737,0.7603559144608942,0.13695627485431205,3420.112566621709,2.894666333911306,0.25676140502535105
Sim24,0.5635912902314226,0.7772675243467451,0.8898762297683275,0.19503495210849428,2018.9741250498116,2.0245142173880573,0.33063160829298094
Sim26,0.4431446516263684,0.6433130494325727,0.6674246731097214,0.04684644757042651,2454.984934139332,3.205690955260841,0.23777305813426775
Sim27,0.4475206900594001,0.6004180158258527,0.7598774885145483,0.1996914985923263,1655.5887722711554,2.9661881530214553,0.2521312558604152
Sim28,0.5598282263455707,0.7548068891396047,0.786027646717987,0.14740427345949283,3005.3585484970913,2.4366547750928524,0.2909806382786824
Sim29,0.945185689922254,0.8661673902581487,0.929853962173809,0.15551170214974144,904.135862272326,1.733457756488015,0.36583700539232555
Sim30,0.5201288338704555,0.6863544100182504,0.8758157389635317,0.1909618377007234,2351.589317505689,1.771156648505647,0.36086014860951743
Sim31,0.3202513364864226,0.6164272734284529,0.7112110894941635,0.028122315690313225,1649.1938852723242,3.7368278182810095,0.21111174785384096
Sim32,0.43871830987943544,0.6600475731814706,0.7005948446794448,0.09306136001544048,2229.262316826228,2.949311158811632,0.2532087140737994
Sim33,0.14730279765363505,0.30344931845701484,0.8282561765411369,0.052152552593248525,521.7606603821469,2.793063607527536,0.26363913276208895
Sim34,0.40145515109877805,0.6898288973281991,0.7790103634505912,0.08087087607638357,1909.6698894620347,3.219334718501952,0.23700418827047778
Sim35,0.46323795625367736,0.724470089030795,0.7448581373272861,0.06769479590142366,2488.1517051678607,3.298373252517377,0.23264615268447006
Sim36,0.4549625478315165,0.6773835015715267,0.6682556354528562,0.07818785907516174,2003.3193532980492,3.4639767854273598,0.2240155018871284
Sim37,0.4948708439418094,0.7472074919733249,0.7649186256781193,0.15727798207559537,3087.3051682585924,2.770726008051167,0.2652009183018928
Sim38,0.5973818616887727,0.8243734337173475,0.8277717976318623,0.18968286429474007,3937.326119654648,2.9291315289189894,0.2545091689193533
Sim39,0.472510328057072,0.6583017226988556,0.8366179275270185,0.22268307235130727,3024.040288191293,1.715817667724501,0.36821323164815734
Sim40,0.5189995426297787,0.7540465049171212,0.8054347826086956,0.19356614840376757,5974.358207193489,2.8165891427623437,0.2620140556382307
