dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,avg_fit_time,avg_predict_time,norm_davies_bouldin_score
kampff_c28,0.18471799899533226,0.28351026555646897,0.9069792450801162,0.04422264662758339,2429.55070038611,3.908297033256547,69.33050861358643,0.21452665328979492,0.2037366510674522
kampff_c37,0.007633849570045297,0.16624415938222267,0.851664984863774,0.05217455753721668,790.4038650517618,2.38065498107842,31.986654853820802,0.10682954788208007,0.29580066750289985
