dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,avg_fit_time,avg_predict_time,norm_davies_bouldin_score
kampff_c28,0.04622702288649541,0.1738388058047507,0.9474137003978923,0.036380047871811136,690.8142630969334,2.6170915688583625,222.04062867164612,0.12206802368164063,0.27646521548129427
kampff_c37,0.035040221738224686,0.1651280818455631,0.9399596367305751,0.026066833835604777,268.5132260272945,2.554345936265129,97.59631814956666,0.05303258895874023,0.28134571533878044
