dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,avg_fit_time,avg_predict_time,norm_davies_bouldin_score
kampff_c28,0.18352407457599826,0.28285778026438146,0.9069792450801162,0.0326782219104071,2435.837332007024,3.8573850757689336,123.65901565551758,0.19752302169799804,0.20587208640066448
kampff_c37,0.008474803985652736,0.16404810372010578,0.851664984863774,0.04275511365070225,769.8804230366601,2.5278637732054805,252.984956073761,0.18751940727233887,0.28345765717914384
