dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,avg_fit_time,avg_predict_time,norm_davies_bouldin_score
kampff_c28,0.028746759035287853,0.012919715489668368,0.847618023443381,-0.013214805564191984,107.01525063526157,8.222136052235555,147.39763884544374,0.1933084487915039,0.108434748125147
kampff_c37,0.013814352527146488,0.003506044681036927,0.851664984863774,-5.1117934064504304e-05,47.32932874023364,7.916677097431698,32.5393545627594,0.09767990112304688,0.11214940151730217
