dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,avg_fit_time,avg_predict_time,norm_davies_bouldin_score
kampff_c28,0.03662851160279332,0.007207441364346951,0.847618023443381,0.03011383000724248,104.34746016718816,7.5296359447917185,63.75487523078918,0.18665575981140137,0.11723829791476742
kampff_c37,0.0007222946934199427,0.003021204809317486,0.851664984863774,0.02964138824714817,107.54909720842767,5.486045471101757,31.22579960823059,0.0882504940032959,0.15417714915127387
