dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
Sim1,0.5210203649053543,0.7617985258769115,0.8066100566100566,0.16480490304617357,2785.439173388787,2.5879891055780657,0.278707646699749
Sim2,0.4845119985775875,0.7631922915410767,0.7969336670838548,0.14462099216964971,2387.815526426662,2.672267602281869,0.272311309605711
Sim3,0.41361156433895757,0.6548040979253141,0.7276059070820309,0.10483895628776028,1313.6351197946321,3.3949021794670333,0.22753634988100446
Sim4,0.47127167325169456,0.6964841495119319,0.8794616734932709,0.2084575761964202,1955.0518752898013,1.6217333626216028,0.3814270414593381
Sim5,0.4637623163002443,0.7090223667274397,0.7893349209049157,0.1331555473981009,2342.904773243279,3.2363821337117447,0.23605047147242142
Sim6,0.6200423464570254,0.8128362448463543,0.9017278617710583,0.20592244718017685,2815.1459104699707,1.8707495406403971,0.3483410816036997
Sim7,0.48218864190032434,0.735775306989215,0.7117651260804343,0.11351547234895447,2631.2787847902528,3.092814941511788,0.24433061701798417
Sim8,0.29716883483792694,0.47982617953343654,0.9536348025186033,0.10618330947067363,782.798787744274,2.5975801985583873,0.2779646164387711
Sim9,0.5003941075634495,0.7239363679752111,0.7551268127515492,0.1343402924090947,2517.2461647103733,2.8989638702209266,0.25647839612920986
Sim10,0.4701981970631813,0.730471503920453,0.7343719057363522,0.1266032137274494,3085.3662968397393,2.8291528944236637,0.2611543669244142
Sim11,0.5010703009281293,0.739874904015698,0.7634494727005741,0.15880603024749443,4212.2847333876825,3.1359807927382906,0.24178061990900454
Sim12,0.5334813464804072,0.77230581193626,0.7785438908659549,0.09944580433768334,3069.8426699419306,3.3330241388482187,0.2307856979227018
Sim13,0.3855276233531287,0.650361168856048,0.8032597535934292,0.10981293337470377,2530.8624693095003,2.5255211020644115,0.28364601176672516
Sim14,0.4534436843126396,0.672712794055259,0.8981584202351897,0.14510342985372596,931.765095175238,1.6685900022437754,0.3747297258699128
Sim15,0.7622793378095153,0.9082390323544652,0.9493958483940927,0.26996305282297706,3688.3042552180023,1.629885667124634,0.3802446670973885
Sim16,0.38185201710776384,0.614555803083612,0.7105611434621493,0.16793867416876268,1934.4797866962017,2.5356161308330254,0.2828361346355749
Sim17,0.6677996130895569,0.8599695168852294,0.9291052978676633,0.2825078090750615,7508.193684621351,1.9215913979555346,0.3422792114940433
Sim18,0.5363819823037703,0.7846994649143822,0.9040548258138207,0.22274967768428977,2868.5175427914496,3.0221103704020544,0.24862569842906596
Sim19,0.5703808935036637,0.7935622490334651,0.8142246686463388,0.18478436909113632,2941.20814113185,2.1938296157341566,0.3131037407485912
Sim20,0.6482965799536078,0.8364610850745428,0.8969247273377436,0.24998350960260868,4257.642325982557,2.481876485130286,0.2872014571081437
Sim21,0.1938185309544322,0.44614506423770284,0.8725832750989984,0.015260998931112985,358.87656674071604,4.733277164923707,0.17442031341481587
Sim22,0.4090021293788065,0.6369313585861927,0.7598929728207294,0.16486589770658436,3006.4918191940515,2.3301859222183867,0.3002835347204444
Sim23,0.5084314444425067,0.717000904478526,0.7477942276058023,0.15171905115839732,3638.9614504937203,3.0569511371461324,0.2464905211314552
Sim24,0.5446741886096983,0.7829935817369543,0.890669628689305,0.18857349378872817,1915.1452043940737,1.9891692978807334,0.3345411050183681
Sim26,0.5406209863260747,0.7572987846572702,0.7860797531064728,0.16164024908964617,3713.0921181243602,2.525046244977665,0.28368422156865525
Sim27,0.5417422571832576,0.7757146092579971,0.9154670750382848,0.2171051023642452,2211.2776850781174,2.0990737517011366,0.3226770577663995
Sim28,0.5673861614955851,0.7809610580919676,0.8491018955384488,0.18654911210063446,3490.7006752958246,2.0363373326675798,0.32934417043887815
Sim29,0.4250799876920358,0.6152197369860549,0.9197988987311467,0.1461817211661313,764.4982171635983,1.9689294935209367,0.336821740692155
Sim30,0.39033626843335895,0.6501972536171164,0.8773512476007678,0.19913960381100562,2421.3619729286124,1.992332133027631,0.33418750176913137
Sim31,0.5218006130128362,0.7240153854695435,0.8278210116731517,0.1215755247112592,2331.565728100368,2.7121219027727985,0.26938770498162845
Sim32,0.5124368562989249,0.7400435615769327,0.8311302048909451,0.15114329299022905,2620.5320792667826,2.5903482201365424,0.2785245159206228
Sim33,0.19810536980142046,0.38304039271139634,0.8793475653633965,0.06678435920733615,542.3602112497244,3.34738766514367,0.23002319485279965
Sim34,0.5074463995524802,0.7483309302932274,0.8587067581374982,0.14554232289855115,2276.6036357810394,3.0496195880915007,0.24693677473821157
Sim35,0.5569414350257785,0.7929448090608366,0.8664697816686003,0.19673314411361686,3630.879622971893,2.22266583123286,0.3103021077483051
Sim36,0.4799361931072506,0.7511512817910331,0.7883170396703563,0.11799549908540731,2338.245144505998,3.078599339609852,0.24518221005146767
Sim37,0.6299677221953984,0.792200521787199,0.864376130198915,0.17051611617988827,3425.4281531648244,2.2880486737047874,0.30413175084578553
Sim38,0.6103902495615782,0.8188628707409654,0.8632041621815573,0.21625899054815642,4246.588190985262,2.3828845101311127,0.29560571666138324
Sim39,0.42502646339663,0.601191506943751,0.8241152786607332,0.18010700326077145,2690.7437535934037,2.421133737743979,0.2923007624540971
Sim40,0.47319632127071565,0.7320135018031065,0.8027173913043478,0.27141760348061433,5951.2828501151735,2.594754570213138,0.2781831083229442
Sim41,0.6103214391002045,0.8138227873685878,0.8267026298044504,0.1771798456256917,2766.6078615443125,2.3085194156845086,0.30225000199767826
Sim42,0.3480490484079595,0.6515422714305249,0.8445004447079751,0.1439569190229399,1951.675912141904,3.2339023209812083,0.23618872713347097
Sim43,0.44011688661013815,0.711345034773149,0.7769294453132186,0.10807322410905959,2194.2223089127574,2.9148692025259475,0.2554363755894529
Sim45,0.24251626522672143,0.49889313833933485,0.6666666666666666,0.07723086421346287,1457.4939834204795,3.3251268778561216,0.2312070901595562
Sim46,0.4492485527754494,0.6043155068976463,0.8981437410756783,0.12764837336771206,1111.2735812468102,1.9984426229396632,0.33350646510607673
Sim47,0.4700931524696285,0.7227725244919263,0.7509337706112781,0.1478158676643065,2608.8845591244703,3.2497192476903667,0.23530966205437667
Sim48,0.4165005570345515,0.6527535926037296,0.789242268796717,0.14469022053129665,2248.5899948898355,2.702502511736434,0.2700875953034832
