dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
Sim15,0.7641134825031375,0.9153654266636108,0.9491893008365176,0.2929173303444676,3902.936101977933,1.3360638376493752,0.42807049357274124
Sim20,0.5975538930801838,0.8331541571417259,0.8760057214375112,0.21711446157723702,4146.2907116973065,2.4329913537442773,0.2912911501828646
Sim2,0.5966046448805757,0.8088788977719562,0.8893929912390488,0.1762940968829648,2858.956883360094,2.283484293776778,0.30455452517172393
