dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
Sim15,0.8883373594965664,0.9045077556172015,0.9265723432820407,0.2738972408377407,3396.6407718759096,2.302614650250896,0.30279039667072
Sim20,0.7530969106031733,0.8268819274396094,0.8393527623815483,0.1690884684860083,3183.6204035576834,2.9349420004879128,0.254133351870499
Sim2,0.4111098178212762,0.6914464942446715,0.6990769712140176,0.050719401930287046,1798.5188030893235,2.9095518066359176,0.25578379554982233
