adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,dataset,norm_davies_bouldin_score
0.589673726311143,0.8204755251925206,0.86996336996337,0.1794060330753794,3093.7193155489854,1.9348953732020617,Sim1,0.34072764880506423
0.5632621255073719,0.7892508805979007,0.8430068836045056,0.14438882223505292,2071.070885854739,3.032929272592403,Sim2,0.2479587248891154
0.5918382518354758,0.7897634429348599,0.8766842729330603,0.16869343035690554,3260.8376315227306,2.1150888896854982,Sim3,0.3210181267414686
0.5881355847797061,0.79975182280737,0.913594694753267,0.2515558910606504,2393.409640604384,1.4451191327160648,Sim4,0.40897802754060053
0.6075400406453872,0.7996911367237677,0.8640925327436639,0.16262543661902185,2736.1883877033715,2.5717515107872186,Sim5,0.2799746838434454
0.564058818784252,0.7486470380653987,0.7988415472216768,0.13053770044786928,2169.812362261939,2.628312560876194,Sim6,0.2756102136246255
0.6425022170957261,0.8400292005470239,0.7971283663118794,0.20000047163874698,3135.5553728918935,1.7058822082528815,Sim7,0.3695652371526085
0.22785806018420726,0.417767918924552,0.953921007441328,0.16253729246951418,1005.9990881771574,1.854187562561572,Sim8,0.35036239843415246
0.49626248698285663,0.7273330869693427,0.7472688941416981,0.11821638910746336,2311.08213541323,2.4499588715149923,Sim9,0.28985852795423805
0.4719880326195918,0.7187054158921214,0.7170770347877747,0.1195177445613693,2659.2449915043035,2.339493839941289,Sim10,0.29944657721470175
0.6061898246812997,0.8151695734870683,0.8377386196769456,0.20295163103168073,4581.801752928912,2.1211443195570565,Sim11,0.32039530941712974
0.5556793237322926,0.7854485155721355,0.783214709371293,0.15947195206613335,3263.3066496942074,2.263665590323654,Sim12,0.30640394131214627
0.4298848213294309,0.7132263151433625,0.8127566735112937,0.1357807166025839,2841.7817718537226,3.121510605388311,Sim13,0.24262948606577328
0.9238210992400055,0.8962672869071288,0.9740403816285778,0.20109057114261375,1121.135153341755,1.406849313332225,Sim14,0.41548093370894246
0.7564321800982924,0.904037328985645,0.9413404936486626,0.2904520835766134,3704.9154818624584,1.3431830240593603,Sim15,0.42676990646150514
0.6747632524394215,0.8441265782707416,0.9269454737956591,0.24452375734474335,2503.059431846322,1.4369167566035363,Sim16,0.4103545996350546
0.7023715843754229,0.8553155756361888,0.893602989668059,0.2910452206544651,7348.849062388204,1.475928878870068,Sim17,0.4038888227097892
0.6036236723835862,0.8207218144107017,0.8897772701313535,0.24630265307651814,3145.0079335843743,1.6484048632520383,Sim18,0.3775857739409513
0.6485334311218354,0.8475463889968129,0.8530455566017238,0.20248363536765723,3144.1502889076555,1.7207368742176883,Sim19,0.36754748666665416
0.6602832530626918,0.8467272399352105,0.9070266404434114,0.25288100900958926,4315.610574768822,1.8289746796361115,Sim20,0.35348495947960523
0.5266821938827413,0.7603710934205692,0.9811320754716981,0.23935830135459205,2000.2335836601553,1.2968671277911672,Sim21,0.4353756418472809
0.6859171211020548,0.8587436561694604,0.9295873820588649,0.26182714936927615,4112.718867113693,1.4763967816714174,Sim22,0.403812509934317
0.6202032923983006,0.8192378042530384,0.8556153731120084,0.18145729316190035,3725.6610834336784,2.411815967770837,Sim23,0.29309904445208557
0.6555688815265215,0.8476397514842416,0.9335131704220883,0.21186525294117078,2100.7023668278775,1.5397719536395262,Sim24,0.3937361378319762
0.6242723720239269,0.7886978347074693,0.8294485503126776,0.17604156120766237,3814.1427226483625,2.16838274125713,Sim26,0.3156184342814677
0.603391362924806,0.7871481895096976,0.9177641653905053,0.18423731914923946,2033.8852040518382,2.6041011787318715,Sim27,0.277461688895165
0.6294378336189759,0.8158505964945106,0.8832050326959688,0.17958965713303676,3475.5622085133873,2.1075133352553195,Sim28,0.3218007107660048
0.4674666894308929,0.6878076332932237,0.9296145559013647,0.2386112656130425,1343.189206672877,1.370475484363108,Sim29,0.42185629279717146
0.5663945081817964,0.7858466026126772,0.9408829174664107,0.1826706178279677,2348.250404840465,1.9185539860437084,Sim30,0.3426354300046941
0.5329768673144135,0.7863452219391197,0.8647859922178989,0.13716098608566502,2538.5500844585854,2.394690732747925,Sim31,0.29457764454157587
0.7617674674642593,0.8814799600595626,0.9452522582066535,0.21450083230435987,3191.1098771313987,1.685978263182844,Sim32,0.37230383198076034
0.3252292813705494,0.5449058463999756,0.9481890141520748,0.1427012647356953,839.7109711844754,2.0327564663093303,Sim33,0.3297330369612354
0.7017523103524875,0.8919392294661321,0.9779594219821924,0.27556765801191957,3251.1914744238866,1.3346252832481496,Sim34,0.42833426296519256
0.6921256972918343,0.8610732193239716,0.9191013606159688,0.22690735176051718,3859.884529854252,1.676343218382256,Sim35,0.37364415487953023
0.6320819104447305,0.8280264252608857,0.8763836147693302,0.18755733102551597,2809.345954909603,1.9886583300306662,Sim36,0.3345983011680493
0.9247001581977179,0.9273942069176718,0.9540888085191883,0.21191374288520953,3934.9023985974195,1.8202003532914859,Sim37,0.35458473680172736
0.6811421634724228,0.8597720327072219,0.876659490491568,0.2104852470161534,4334.393056587288,2.0464968173720974,Sim38,0.32824587056768967
0.901087280436256,0.8376917317151523,0.9213816486543759,0.4177268941403455,3303.4798416625395,1.1214235887435182,Sim39,0.4713815785334425
0.6252572679895589,0.8049902815313216,0.8595108695652174,0.22730618575040293,6589.69832323959,2.245956355988768,Sim40,0.30807561480455725
0.6411898537650428,0.8320667233393538,0.8640143852551135,0.16396652334217582,2286.46250264585,2.0484294828156733,Sim41,0.3280377668688445
0.4866014654412704,0.7436792973801469,0.9032018974206938,0.1589396915253202,2306.493697754536,2.093009396213463,Sim42,0.32330971940280046
0.5590848325783218,0.8124963184964564,0.8637659828902585,0.1492009143052557,2557.21694202688,2.498019338482989,Sim43,0.2858760639195543
0.6748488154483113,0.8522379084341878,0.9611461146114612,0.2012947723803953,2490.3922744149036,1.5957110653325668,Sim45,0.3852508907311217
0.39679991896082545,0.6181180618102752,0.9009995240361732,0.21219934138766192,2001.5126962048203,1.6075670592515923,Sim46,0.3834992455714691
0.5319192696500802,0.8006365681991012,0.8361118702742097,0.17133006490046804,3040.0272606060935,2.2269491508317407,Sim47,0.3098902254912358
0.6296326158003401,0.8322124299114857,0.8549025355415506,0.20587408639771962,2996.8534939510164,1.6790499571995579,Sim48,0.3732666489897455
0.7520399324795353,0.8862996499073508,0.940290648694187,0.23165646323495367,2676.953345926552,1.6799658309420253,Sim49,0.3731390857503931
0.6003898923561418,0.7804562398771255,0.8513959504058514,0.1745555130657515,2426.062273363636,1.868317053807443,Sim50,0.3486364935398569
0.6122773332258823,0.8257418881609858,0.8705942448493104,0.1340368121886679,2087.022697889052,2.2805344370512,Sim51,0.304828380615592
0.6420520949021352,0.8196486556259625,0.849378714208536,0.16112798527466102,2523.5729271908876,2.572333437057902,Sim52,0.27992907650400595
0.9988589616998796,0.9947819609850231,0.9993318485523385,0.3169453675084573,1497.526845367845,1.1544286008081774,Sim53,0.4641601952484645
0.6412278344091806,0.8032385039390403,0.9019211324570273,0.24297351354633345,4271.930528866655,1.591116678798828,Sim54,0.3859339906158039
0.6473860769072135,0.812389183118492,0.8318339590564567,0.16354387514703453,2751.9958398556364,2.326301735520171,Sim55,0.300634181596162
0.6538166277383741,0.8416797887508756,0.8811795994993742,0.20998237775379933,3781.8418384614656,2.110357142686339,Sim56,0.321506487559279
0.9762433722351312,0.9333137148967064,0.9688938263767656,0.30906521111754137,3462.935660352294,1.4502766369423323,Sim57,0.4081171835551951
0.7173525975824422,0.8789574077749633,0.9497455470737913,0.32463172899004245,7702.876300145738,1.2568339874525738,Sim58,0.44309860874116
0.9035380434692474,0.8702591570380389,0.9693486590038314,0.2569550956560914,3835.1021858303266,1.4236972669947174,Sim59,0.4125927827776766
0.6560498887148055,0.8434453293286596,0.9209490057097854,0.234337061717139,2799.4320055344333,1.565682633036256,Sim60,0.38975981952085376
0.38421583393394176,0.6761010175776188,0.6561746987951808,0.07556337932056278,2043.243185636952,3.4736966647844296,Sim61,0.22352878948447574
0.43859372311927364,0.7024771647091392,0.8268912618438863,0.20180213036268654,3369.044068139364,1.9181185531705724,Sim62,0.3426865570329511
0.5340635320974148,0.7964005823436886,0.8897039559863767,0.1547460676787424,1673.894532643351,2.2844705149312565,Sim63,0.30446307721563753
0.609782977534126,0.8225392127421784,0.9867075664621677,0.31020353681349416,3694.787021800782,1.2111007686659498,Sim64,0.45226342198928465
0.6130975758050204,0.8242650843756691,0.7299415810101308,0.2086273771244439,4498.000680250549,2.290474517927576,Sim65,0.30390753508397483
0.4970836311222305,0.7523311071145742,0.7682150811326758,0.1460357893857043,3686.40018345122,2.8786667791762652,Sim66,0.2578205494137281
0.5593573545949391,0.7717545431064068,0.7799068295684275,0.18888924882105457,4014.761647256263,1.6281646532382374,Sim67,0.3804936645684931
0.5797950857349572,0.8455030557808566,0.9263598326359833,0.23267506829992265,2660.131843197039,1.7195113351728035,Sim68,0.36771312076052
0.6143676733810899,0.8371877592418714,0.8762758277321384,0.20072653554543118,3778.9090067655825,1.9348757903835123,Sim69,0.34072992229402865
0.6390787713502152,0.7977954174474613,0.8349121873336881,0.14316403925616,2285.5110115654693,2.493965202471399,Sim70,0.28620777313198953
0.6984936917625113,0.8567858770732018,0.8973920796493053,0.22112890685182454,3926.8617649623366,1.9999285713411452,Sim71,0.3333412700399533
0.6071518379475545,0.8336043832683475,0.8769560940713583,0.16061451319849096,2534.8587416239775,2.1372318896134397,Sim72,0.31875233810759745
0.6071240470504223,0.8170882209573207,0.914651493598862,0.15582997855247763,2768.175309752696,2.0992566651008175,Sim73,0.3226580138587749
0.6025889106648264,0.8148725882179361,0.8590891695369307,0.15176101828517022,2720.2423025729513,2.308344029222631,Sim74,0.3022660252884801
0.45298621816208623,0.7180170567842666,0.7365545010066149,0.07365832166300774,1643.931733976074,3.665043989606039,Sim75,0.21436025088467592
0.5849766977497963,0.7796736469591667,0.9572114381131288,0.2941477006179477,3669.282783301546,1.476039054608178,Sim76,0.4038708509621006
0.657444523053685,0.8383279488037066,0.8839638622247318,0.23662710346186966,2704.2135538508373,1.4826192670520661,Sim77,0.4028003863787897
0.5776986190229743,0.7912739219298972,0.822578425976885,0.17729922136503184,3715.2165275482234,2.6219608623005435,Sim79,0.2760935410452875
0.6361113353803873,0.7957524026425354,0.8955781874435993,0.15243289750325467,2679.8844735477855,2.279293227296419,Sim80,0.3049437579037237
0.5882085514683495,0.7951221584062771,0.860778631724833,0.23840981482156873,5450.311337901087,1.7696664098234407,Sim81,0.3610543119753355
0.6203293006184989,0.7656905612332486,0.8050814956855226,0.1507830358714247,3403.4114893749406,2.194974809662027,Sim82,0.3129915131023467
0.627226818805449,0.83312906529545,0.9708029197080292,0.3089068722595817,5396.064006548661,1.2866176544494359,Sim83,0.4373271578893572
0.5958980741229792,0.8053103420109032,0.8927526252367016,0.1767251379437076,1523.6519689213476,1.761050453312686,Sim84,0.36218099484571464
0.6505372056017575,0.8231732889074717,0.8670755237045203,0.1877461203633912,3139.6309591974277,1.9414528176480472,Sim85,0.33996805728115975
0.6027590842927805,0.8395133045154414,0.8215497941792446,0.1656997585160554,3630.5261164873073,2.360066312885691,Sim86,0.29761317393202885
0.4825915783378844,0.7232025596025767,0.8202668265627342,0.2561496918380808,4069.8094605246883,1.5105735400060691,Sim87,0.39831535864812095
0.574200201748575,0.8439024487046602,0.9593077642656689,0.2651481010508572,3236.640890261485,1.4782234285351226,Sim88,0.40351486814532284
0.9975396083567887,0.9882726040531167,0.998031926525257,0.3940101220767489,4239.219162178695,1.0776089412544256,Sim89,0.4813225338721428
0.6773386108405872,0.8412108201901941,0.8964505442498817,0.22377134949374508,4003.538372614551,1.6507842992767896,Sim90,0.37724683984012913
0.5960853476754511,0.8188628270257319,0.8927086221236484,0.20988655994003222,3038.610979272923,2.3395407801364967,Sim91,0.29944236822858233
0.6869299640801915,0.8611639898595284,0.9120234604105572,0.1454571693476237,2632.0612811070705,2.419674202063708,Sim92,0.29242551802055267
0.4133267621200429,0.7073008013984267,0.8565352527400621,0.14840879810295876,3465.980542787227,2.4935281248964207,Sim93,0.2862435807725604
0.4377613082963238,0.635719005629001,0.7839679358717435,0.2458993289984602,2081.9843686053005,1.5107185187628065,Sim94,0.3982923583535619
0.654952396984362,0.8229020272320647,0.8474562670518376,0.20977125254384482,3762.2357854216284,1.8448347604191795,Sim95,0.3515142650508996
