n_clusters,embedding_size,pretrain_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
21,10,{'lr': 0.001},42,0.5409267725830237,0.7761823127321805,0.8076067615658363,0.11666526656017531,3037.0807566118297,2.728413773149318,0.2682105744812008
