n_clusters,embedding_size,pretrain_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
6,10,{'lr': 0.001},42,0.6057802572391086,0.7418457104402401,0.8808274621496027,0.25616560357679213,4251.0980984040225,1.7403581407579967,0.36491580612284313
