n_clusters,embedding_size,pretrain_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
10,10,{'lr': 0.001},42,0.6983489927803314,0.8731302750518185,0.9278116286274914,0.2683671074452702,3654.654503989367,1.6358197291025829,0.37938861636052396
