n_clusters,embedding_size,pretrain_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
16,10,{'lr': 0.001},42,0.4861098852030498,0.7037675762754168,0.7927368600102058,0.11055886130403585,2442.724671617627,3.3156841377671866,0.2317129725154936
