n_clusters,embedding_size,pretrain_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
10,10,{'lr': 0.001},42,0.5518951947736813,0.7136489678948845,0.8121147463252727,0.12944124873943577,2408.3040102964537,2.739145267233005,0.267440799576104
