n_clusters,embedding_size,pretrain_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
3,10,{'lr': 0.001},42,0.05788949658038559,0.18376023572869013,0.8692043503148255,0.04844602324049325,419.72745866393,2.773675155113486,0.26499366238372657
