n_clusters,embedding_size,pretrain_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
16,10,{'lr': 0.001},42,0.49841781707863575,0.7303590781266738,0.7832741186116425,0.15849038010256383,2711.990684970553,2.5969414870523195,0.2780139748171151
