n_clusters,embedding_size,pretrain_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
15,10,{'lr': 0.001},42,0.5326245801690442,0.7700228688333397,0.8292748193738293,0.150734629715713,2114.7196424825343,2.7250833721609076,0.2684503674396698
