n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
5,10,{'lr': 0.01},{'lr': 0.01},42,0.36457072823131276,0.5917061727830707,0.751316559391457,0.10141376518255943,725.0697609765967,2.45933439511436,0.2890729503954016
5,10,{'lr': 0.01},{'lr': 0.001},42,0.6459492572050589,0.7685288302899507,0.8837526818802418,0.11869328520505848,752.9643070395165,2.377300748544676,0.2960944477423023
5,10,{'lr': 0.01},{'lr': 0.0001},42,0.27208294391416854,0.4593085947041287,0.6225863077823288,0.08495401186294536,560.4665754526352,2.922516846011266,0.25493835699313344
5,10,{'lr': 0.01},{'lr': 1e-05},42,0.32590550983204075,0.4259050262177423,0.6309732787204994,0.059469060377871134,437.9632385538116,1.6711223291372783,0.3743744676504505
5,10,{'lr': 0.001},{'lr': 0.01},42,0.11007044235372325,0.13754503994815176,0.6063975034133021,0.03215229635452946,106.11793718478303,3.6731551665027373,0.21398818664700425
5,10,{'lr': 0.001},{'lr': 0.001},42,0.9028188092535789,0.9095309614368895,0.9633313828749757,0.15574420887167365,814.2972350063593,2.052451141464806,0.3276055712787335
5,10,{'lr': 0.001},{'lr': 0.0001},42,0.4180478618828591,0.6046976975332362,0.7366881217086015,0.08177620166975533,581.329257190062,2.1126179047371716,0.32127297040798836
5,10,{'lr': 0.001},{'lr': 1e-05},42,0.4564056982185202,0.5263998625650879,0.6937780378388921,0.10865311486601455,384.83379465855626,2.3968425662581465,0.29439103534950345
5,10,{'lr': 0.0001},{'lr': 0.01},42,0.5107762104847954,0.6463794794115076,0.776282426370197,0.1480782149943077,570.0367806082488,1.2734066595415452,0.4398685100190829
5,10,{'lr': 0.0001},{'lr': 0.001},42,0.40724370180029035,0.5893421531235762,0.7612638970157987,0.12775671192269739,688.0378544495123,2.248087515142716,0.30787347795832454
5,10,{'lr': 0.0001},{'lr': 0.0001},42,0.6049726479569941,0.7510823674612327,0.8730251609128145,0.08605835525660342,678.2773472822622,2.811885132006105,0.2623373909154822
5,10,{'lr': 0.0001},{'lr': 1e-05},42,0.19554780671887598,0.3835922621418501,0.6216110786034719,0.13187258010786854,824.1382382974984,2.0408184981486226,0.32885882554609613
5,10,{'lr': 1e-05},{'lr': 0.01},42,0.4838423388133243,0.5368247552466774,0.7082114296859762,0.1707171041557108,594.6638342321812,2.2494826854666994,0.3077412920131862
5,10,{'lr': 1e-05},{'lr': 0.001},42,0.8986501016018118,0.898771991319189,0.961575970353033,0.15766832770104716,813.3003372494073,2.021713504489592,0.33093805832823764
5,10,{'lr': 1e-05},{'lr': 0.0001},42,0.8089311410244532,0.7999141843401069,0.8582016773941876,0.14877516137166555,844.6898154958659,2.1849980482612494,0.3139719349422895
5,10,{'lr': 1e-05},{'lr': 1e-05},42,0.18252602344867722,0.29210206584475645,0.6292178661985567,0.23176299467380185,724.9450612722175,1.5644475860832423,0.3899475292171325
