dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
Sim1,0.6882592199611938,0.8824064796217203,0.8531468531468531,0.2212312410804768,3496.140109564392,1.8556889753795012,0.35017819119013366
Sim2,0.9189969849156967,0.9098679550814701,0.8838391739674594,0.18290852942434224,1982.4485578813942,2.1997494423541895,0.3125244704361158
Sim3,0.6880468310309862,0.8547793263566229,0.9264848550177859,0.18238494296476077,3573.9311639273296,2.379548041028454,0.29589755430601394
Sim4,0.4941219002049258,0.709441897576238,0.8260191144919056,0.20374079686722316,1844.8040709081051,1.5466168552042006,0.3926778376403289
Sim5,0.653458900739073,0.7883708998327017,0.8017519986392243,0.17556819776823546,2489.291046008342,2.1757986773893068,0.31488142089096743
Sim6,0.30143265011070497,0.5177325076985574,0.430689181229138,0.29856680071323666,4596.929169785681,1.1596591397595193,0.4630360326728927
Sim7,0.6773158905640654,0.8320041582694656,0.6267590542181585,0.2802729108969269,4674.97189708964,1.2842267005357995,0.4377849185308249
Sim8,0.6167278881701167,0.6181989406814592,0.953921007441328,0.15118360724488814,698.7922418951496,2.965685504327992,0.252163213373486
Sim9,0.6803676923505799,0.85281704407222,0.8551076470964033,0.16912737926954963,2682.1415194342844,2.103497302871415,0.3222171319674681
Sim10,0.6827412526089487,0.8750915262198464,0.7540431711664136,0.25058425714093613,4743.134581726586,1.392925556755839,0.4178984996740685
Sim11,0.7360157057818479,0.8835141465698141,0.8904685622747297,0.21626838219423108,5015.8053298920895,2.1574553696493783,0.3167107315632606
Sim12,0.8602451692358152,0.891425364118054,0.8448991696322657,0.21316419507743697,3633.196591649009,1.825141611556027,0.3539645573551343
Sim13,0.6582634171643453,0.7566272368972446,0.7067505133470225,0.33406164008367956,5015.6982930268805,1.1047141529356788,0.47512390155460726
Sim14,0.5136613111400588,0.7068937302936903,0.9185711116041713,0.15820375513953547,1149.5064632922015,1.870543927994218,0.34836603273956734
