dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
Sim70,0.852608663,0.901168435,0.882703566,0.129618743,1859.259116,1.863678866,0.349201166
Sim71,0.335843672,0.607845764,0.584144439,-0.003825995,1339.05622,19.1114057,0.049723029
Sim72,0.480578532,0.749257591,0.804971832,0.117553031,2146.907121,2.733346316,0.267856211
Sim73,0.559982985,0.766855428,0.886083452,0.115320166,2273.904116,2.420347299,0.292367971
Sim74,0.379799378,0.663476952,0.650899349,0.083013752,1921.926358,4.420709344,0.184477701
Sim75,0.403144023,0.688985034,0.661345988,0.060062157,1617.9522,3.376902325,0.228472085
Sim76,0.979493463,0.950312623,0.957628887,0.379149008,3078.111089,1.246032186,0.445229595
Sim77,0.582166358,0.741667808,0.831733484,0.183115437,2106.520373,1.825260681,0.35394964
Sim79,0.311549145,0.638348026,0.618670886,0.018782201,1922.182294,3.205556389,0.237780666
Sim80,0.257156492,0.456720958,0.542735594,0.317509611,1328.654623,24.12313918,0.039803943
Sim82,0.264409897,0.606088046,0.552061361,0.063203715,1263.962264,1.037814656,0.490721763
Sim83,1,1,1,0.402247893,5259.402693,0.873913659,0.533642516
Sim84,0.474072845,0.71427241,0.840936478,0.114749784,1289.547592,2.573246505,0.279857546
Sim85,0.533083976,0.720464372,0.68839581,0.117162353,2522.225057,3.102026136,0.243781967
Sim86,0.469177167,0.745764803,0.731638622,0.114640715,2760.307744,2.821921792,0.261648473
Sim87,0.396419443,0.634938541,0.704841853,0.425910733,4190.588627,14.4613505,0.064677403
Sim88,0.902125389,0.863644412,0.864047396,0.108829029,1937.417182,16.09042784,0.058512286
Sim89,0.99136634,0.960599229,0.990815657,0.394596229,4193.292827,1.116524609,0.472472654
Sim90,0.409129374,0.647439618,0.682442026,0.066641548,2004.069892,3.228096179,0.236513068
Sim91,0.497924014,0.678872766,0.720450975,0.07049829,1380.441577,4.234465589,0.19104147
Sim92,0.636978804,0.741850091,0.626588465,0.140927651,1803.94339,0.950817789,0.512605537
Sim93,0.796642381,0.814106331,0.829216424,0.223344163,2563.025322,0.954053494,0.511756717
Sim94,0.989827847,0.977438208,0.996793587,0.211981087,1794.948381,1.54923912,0.392273911
Sim95,0.34974988,0.613596937,0.575429305,0.041762379,1296.800515,3.238268521,0.235945409
