dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
Sim1,0.566380492495835,0.7712519808706154,0.7915417915417915,0.19409596818967884,3166.704250509508,2.0866569904887045,0.32397509768057253
Sim2,0.49204869664323564,0.7270687244487375,0.7498435544430538,0.1304706840164597,2167.3466652311536,2.9518945609386917,0.25304318842010565
Sim3,0.4047243488243558,0.6649675778014327,0.7645790665085695,0.12052408446775334,2735.2730156535717,2.6829967491773967,0.27151802407193315
Sim4,0.5261191296963779,0.7343136634631207,0.9028671737858397,0.23437383968747227,2291.403322088479,1.4859586745617728,0.40225930150519534
Sim5,0.4604335829963786,0.6861035316772689,0.7582922265691444,0.08700948456467848,2409.9953357034456,3.0250816903115205,0.24844216265399705
Sim6,0.5705618511538245,0.7301086465441955,0.7950127626153544,0.13981349010860006,2319.685745977001,2.2820388109791407,0.3046886577498049
Sim7,0.5081072560403894,0.7411129503308861,0.7305521822987356,0.12441523332543868,2760.230094003906,2.7534402484285274,0.2664222510052412
Sim8,0.22805742932103681,0.4217179634942986,0.953921007441328,0.15458384217493254,986.6765906936095,1.9234626875389702,0.3420601207815722
Sim9,0.41678915891446067,0.690051512492965,0.6634510956366192,0.06236339643023219,2237.145663680402,3.522217765631994,0.22113043905134602
Sim10,0.44987862192824335,0.7111659829233365,0.6942372433824014,0.12465237498293337,2947.9721422050593,2.811296649134841,0.26237789709363046
Sim11,0.5497857193147149,0.744745306149581,0.7576425043385396,0.13679945646386557,4183.607335486199,2.6769468876659483,0.271964766027605
Sim12,0.548010263568886,0.7850557469387126,0.7844750889679716,0.18059360866373808,3378.633175074691,2.55639093102623,0.2811839360166855
Sim13,0.37271444584342056,0.6247224084913374,0.7390913757700205,0.1040079184738446,2418.724560981363,2.705380047035287,0.26987784985783314
Sim14,0.23755226134441293,0.48326225276698553,0.7650321721766141,0.17281170108738794,1023.9434723931968,1.7900832135200933,0.3584122491953763
Sim15,0.723706864746156,0.8884498688247671,0.9273985335123412,0.275129168458052,3564.707650031743,1.4456667352576964,0.4088864543903736
Sim16,0.3002186197834825,0.5489830245803649,0.6844891476971943,0.061411995767166015,1502.2584406120577,3.403783315808999,0.22707747595349034
Sim17,0.7170561980260216,0.8626298336768948,0.9143767861068367,0.2743561306576766,7832.002220124161,2.256139471618742,0.3071121518952825
Sim18,0.5233050543424479,0.7196110286584007,0.8300970873786407,0.15461781084939424,2577.091957707373,2.673389494445811,0.27222814283974145
Sim19,0.4599275550309498,0.7159808672674326,0.7047149996378649,0.11583050672422415,2608.399638524516,2.704767360290645,0.26992248169708244
Sim20,0.5950556191906524,0.808458142083547,0.8590202038262114,0.20192071658451757,4162.17083007646,2.3855304050297255,0.29537469181028364
Sim21,0.14536179791632148,0.34060933679970795,0.7957139529466574,0.06306612953567056,1014.3241147272885,3.6218791295245856,0.21636221371779182
Sim22,0.42531038310394675,0.6235088386747643,0.7584847204619067,0.18128530863006256,3084.41707069315,2.401395091224662,0.29399701392523414
Sim23,0.5286577705905321,0.7370777081100013,0.77830118139674,0.124916517972411,3701.7866925492144,2.907725284317195,0.2559033522682064
Sim24,0.4610621403112543,0.6825622422256783,0.7795937797524596,0.14681365103756558,1601.268941238617,2.030914975936644,0.3299333725753788
Sim26,0.400962688104594,0.6413817597761456,0.675464955737838,0.06591092859597646,2825.0902192211547,3.2750472583210954,0.23391554281734933
Sim27,0.6895113560566292,0.8341673680380288,0.9643185298621746,0.26211574759679823,2455.6138984899744,1.4780422953700578,0.4035443631726493
Sim28,0.6273008505355574,0.7875010320719609,0.8447148414866319,0.1759993001608343,3381.795439658791,2.189674218080588,0.31351164151232913
Sim29,0.163815237762106,0.3567768738973195,0.7462293512090017,0.1430897195685706,876.9782119606984,1.8591501415270948,0.34975428029319655
Sim30,0.4575213436547442,0.6831699303824732,0.8775431861804223,0.183979187973927,2371.9048686782644,2.1562051998377005,0.3168361803761753
Sim31,0.5074897321644392,0.6917099807358954,0.7891536964980544,0.07233842762914533,2129.221769609364,2.9776308981567987,0.2514059312198605
Sim32,0.5002777271173772,0.7250562587871802,0.7855254461335096,0.1090403852253414,2606.9142796199603,2.7618951991396106,0.2658234605335927
Sim33,0.24003673736703263,0.3856735184952031,0.8867834012952747,0.029854436736524173,544.673983086764,3.936463484493815,0.20257417139641617
Sim34,0.5189940853224522,0.7709914113491619,0.8817690848051379,0.20836626465671731,2762.009443147098,1.9669205185194665,0.3370498109935933
Sim35,0.6057239732724993,0.7815342055645537,0.852125303238055,0.1838735872135535,3513.962205870743,2.1907873916922807,0.3134022663508255
Sim36,0.5229500581810291,0.7531625419880141,0.7875898844631171,0.14311031652978157,2492.029617252058,2.50884793868814,0.2849938263137935
