dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
Sim1,0.6428843097152857,0.8275412493740388,0.7541625041625042,0.2660678960001336,4130.30573503904,1.0912010007791633,0.4781941093311493
Sim2,0.7389090808914546,0.844942174561147,0.7485919899874843,0.2800978349851614,3809.3249113866295,1.2982622618632502,0.43511135199569373
Sim3,0.20823682683476782,0.602097130459142,0.5516869677697531,0.13598399866542674,3034.732621915903,1.9764685001051088,0.3359686151439824
Sim4,0.3861532981429689,0.6514637274398489,0.9042324946362396,0.17475886001601396,1501.2933799403822,2.289738108076918,0.3039755649681701
Sim5,0.7056387697002334,0.795617960007595,0.7472359244769519,0.26538269608754833,4170.87592854284,1.268729128450775,0.44077540481126554
Sim6,0.8512998000215395,0.8589758083416053,0.844983310426075,0.2645130726864014,3504.2200514626447,1.3153252233096744,0.43190476652370063
Sim7,0.681306115962331,0.8390435697030806,0.6732623758839917,0.28776519768755277,4407.602286391162,1.2136624154389521,0.45174006344671475
Sim8,0.06742594388605694,0.286859410910355,0.9536348025186033,0.060346704988941305,320.4726484522207,3.2527880913858302,0.2351398608422401
Sim9,0.516630959020711,0.7699787637413172,0.6331693605059733,0.24594469125583807,4277.159755161577,1.2454587367720367,0.44534329828636793
Sim10,0.4700486851188033,0.7675196246380375,0.6282262855634035,0.24819490858470597,4700.386493898307,1.245876399051517,0.44526047845835237
Sim11,0.5063826907651712,0.8003688959453532,0.709918568949406,0.22716354061264232,5987.622454366244,1.1823898053954893,0.45821328413820256
Sim12,0.6931726471744686,0.8288889657237968,0.6866844602609727,0.31818533672516636,5240.624492580505,1.3989259589385257,0.41685321561257316
Sim13,0.7229741232037481,0.7960336491667924,0.8127566735112937,0.2587525737658471,4128.421277513845,1.2663323942037632,0.44124154186629483
Sim14,0.5631797796644219,0.7808702280481414,0.9926780563567783,0.19013748059531727,1139.1182567580913,1.616352765516537,0.3822114560314551
Sim15,0.9489980274850852,0.9587484419399452,0.949808943509243,0.34025278829261,4057.975284083021,1.123142821683833,0.47099987329487086
Sim16,0.5608156379374185,0.702176021570873,0.7592641609317099,0.1855985229773446,1834.6571361530591,1.6440998120495047,0.37820054880034054
Sim17,0.863521043304124,0.9157715706074334,0.9682347768740382,0.29839671589237327,8196.931267241234,1.5821546968444484,0.3872734663117053
Sim18,0.7088291421384663,0.8308643534074457,0.903483723586522,0.2318537328051961,3322.1475728391647,1.8832445710609502,0.34683148631821725
Sim19,0.6515045348028232,0.8154669760360492,0.714420221626711,0.22052859457138835,3549.0955505307124,1.2955088093361773,0.43563326611200553
Sim20,0.832699913948993,0.8934287759545332,0.8439120328982657,0.36738817824248216,5863.064687637303,1.023338459010026,0.49423268536558995
Sim21,0.5101855279376661,0.6760470851509918,0.9736780805963196,0.09855904500503088,1179.8530408756533,3.346559167087013,0.23006703959587008
Sim22,0.6402565382913001,0.7811892602319331,0.8074919025489368,0.30142339558747605,4402.93684938668,1.1778311980391782,0.4591724101024704
Sim23,0.5276296913554372,0.7558103402445447,0.6271123074622401,0.32263626977781446,6736.840633191509,1.0210915906028735,0.4947821289492917
Sim24,0.8260007437495889,0.8822489523465731,0.9838146620120597,0.22378898886747206,1851.5317314904903,1.4507493886793097,0.4080384573874738
Sim26,0.7342818803929525,0.8291516047731329,0.7805571347356453,0.28515979762357513,5512.302660485917,1.250437538548912,0.4443580338802927
Sim27,0.9751376513087963,0.9501065808602738,0.9751914241960183,0.2954861540152417,2641.594732393639,1.1913050336746793,0.4563490635181281
Sim28,0.6366777089239695,0.8006759363161735,0.7225395248737687,0.2832950945029929,4720.876538194217,1.118803961541147,0.47196438092018367
Sim29,0.8678250467489056,0.8459427687292163,0.9954512808235576,0.16717195318477526,713.0036268404442,2.225870278235151,0.3099938663829633
Sim30,0.8237473549437169,0.7996223367416451,0.8982725527831094,0.31954486153716294,2660.9227380252164,1.1956841836286765,0.45543890485532373
Sim31,0.8029577694670473,0.8143032692569883,0.7983949416342413,0.30423335161981596,4371.493533230619,1.2289015338856497,0.448651492583747
Sim32,0.8489696403650066,0.8601793050742678,0.9071381361533377,0.26068940478167485,3275.8220959663036,1.4321584366760673,0.41115742499352126
Sim33,0.26537034135498855,0.4646792579442669,0.9407531782201967,0.0640759700567579,431.09475922458705,2.3324335430722853,0.30008100298920454
Sim34,0.8715514534661877,0.8769569383645004,0.9410305064954021,0.22848799269436643,2769.1205812052044,1.813965445603723,0.35537039076379084
Sim35,0.7995276690943504,0.8723888641250936,0.8097247125830609,0.35419476296199415,5315.022661441353,0.9712647899795586,0.5072885210973457
Sim36,0.7260791371830189,0.8468482786348589,0.7332148339662277,0.30056829530048623,3940.6561725031816,1.2232834216008055,0.4497852096967383
Sim37,0.8441861290948149,0.888952353943648,0.8542294554952783,0.2829664932739192,4822.402728241882,1.2979188557988883,0.4351763759962458
Sim38,0.8489143660170332,0.8960765068885734,0.8258880516684607,0.34247625136345916,6234.952284811997,1.0587942986509002,0.4857211818855756
Sim39,0.6040590135315549,0.7275775908130667,0.9904640813731723,0.09925385056253615,1777.544979075772,2.7846001240752702,0.26422870771435597
Sim40,0.8400339183772826,0.853390429170652,0.8286684782608695,0.28116511329367916,8187.239010952113,1.324008861533329,0.43029095824540975
Sim41,0.7405792492298399,0.8501946313120767,0.7596463624784596,0.28975576053494567,3453.130843661987,1.1836536263555362,0.4579480866061049
Sim42,0.4979685436558368,0.7122777698455598,0.7890601838126297,0.18512858027662046,2399.9400713031278,2.3204658746056515,0.30116255903962963
Sim43,0.7032722556528405,0.7971828888750624,0.7741698095851348,0.2556090929616501,3557.193169991341,1.3983899372553523,0.4169463790964579
Sim45,0.4641465359545118,0.6787685487864222,0.6597659765976598,0.32794737979444905,2301.3055883915645,1.792049606859753,0.3581598255070798
Sim46,0.25800228433375794,0.5508075672660744,0.9909566872917658,0.06790213959093216,821.0058869158102,3.3759545305596443,0.2285215700977837
Sim47,0.7951698722012922,0.8452939563778668,0.7885578937778992,0.28504350112526655,4034.5677217009443,1.24507125027856,0.4454201619997244
Sim48,0.8541622589040699,0.8844832793859533,0.8276417997948117,0.3826667344046071,3624.3218469627354,0.9762797920555849,0.5060012271642323
Sim49,0.7935474794112453,0.840767380602327,0.79212299915754,0.2936331577071713,3390.9312479982455,1.2102488723126847,0.4524377379067065
Sim50,0.663315892795945,0.7972485659599142,0.7533672286147534,0.2096590948327997,3365.5144842594577,1.3586405200347575,0.4239730435841336
Sim51,0.7166854433775603,0.7908088267692115,0.6517112208411374,0.23622421053760984,3887.199030176546,1.566493856026637,0.389636623384779
Sim52,0.6137370766932576,0.7846179577663537,0.7030794165316046,0.2953481179992415,3459.0657239871034,1.3227997030474818,0.4305149508534952
Sim53,0.41317328248136975,0.6506361982456623,0.9946547884187082,0.06241212729850426,823.3019441540557,2.923172288371529,0.25489576457400254
Sim54,0.5430922490262774,0.716397245966101,0.8736097067745198,0.18716010936674737,2836.470194431776,2.217391962187978,0.31081074726125474
Sim55,0.6624123707059114,0.7969748390877588,0.6893815966565134,0.2532635625974351,4608.083756618185,1.3493197576931888,0.42565512707470105
Sim56,0.6506360374975274,0.797994574572006,0.7126095118898623,0.2462679106856573,5255.901264667704,1.1653606195792556,0.4618168405567045
Sim57,0.8581967471649268,0.8147766188039377,0.8405015076971909,0.33998647100286833,4272.124030970951,1.9405295939917337,0.34007479538490615
Sim58,0.9688633867449888,0.9396472207432478,0.9720101781170484,0.396602520711059,7207.592690583257,1.0410340794365622,0.4899477231051699
Sim59,0.22727555665371352,0.46022209809457865,0.9003831417624522,0.12719716107870377,1618.2192255015746,3.3817127679371346,0.22822125797871268
Sim60,0.8872574609775419,0.8790696076545803,0.9060838747784997,0.23519211610887314,3104.273401102808,1.4501598525036141,0.4081366360558816
Sim61,0.7699839761804707,0.8384282292992957,0.7656626506024097,0.21871828862628062,3730.630905514671,1.534152949594047,0.3946091731204278
Sim62,0.3574198129392827,0.6277667121156071,0.6834110392540231,0.22784202410905569,3306.2723606565273,2.0366253841086794,0.3293129291591967
Sim63,0.8393506424248508,0.8050674380094156,0.7723342939481268,0.3043847673156304,2374.755174893767,1.2270766165598062,0.4490191278397565
Sim64,0.4655819268342258,0.7284084502194881,0.9865030674846625,0.197980696228971,2024.43935046859,2.532438216608471,0.28309058465574805
Sim65,0.5882121240804984,0.835272654563119,0.7123419359609554,0.293080137775971,6044.880772005196,1.1096189007359043,0.47401926464119526
Sim66,0.2325487043073974,0.6365955655382814,0.5742125357938276,0.27795511560275493,4998.206863752723,0.9001309784211511,0.5262795098635337
Sim67,0.8062018822317226,0.8402062058178615,0.8176144853652105,0.29422412464150877,5281.944510048849,1.152400260036099,0.4645976022987604
Sim68,0.9455701828013003,0.9331604872822091,0.9429567642956764,0.3747187925573926,2895.1331428212466,1.0658796754503799,0.4840552970646711
Sim69,0.588706187886203,0.8137949426039485,0.7202721765828562,0.29086223832453134,5073.147220417448,1.0465078403188603,0.48863726798339213
Sim70,0.6794775130729717,0.777088191600308,0.6624800425758383,0.24949853245540432,3455.105947840237,1.329282845238865,0.4293166894883697
Sim71,0.6285033028223779,0.8375220680777836,0.7306634965450628,0.35484994837614714,5667.254016163795,1.1438105723228897,0.4664591232594151
Sim72,0.5061451703225762,0.7557460738350634,0.6577841366359654,0.2366803834660099,2749.0707561011022,1.2555147761825056,0.44335776939245586
Sim73,0.5650906887831022,0.7380054061657634,0.6931009957325747,0.18653197914190214,2727.142350388034,1.522473163602681,0.3964363286116259
Sim74,0.3349567647481238,0.7077911250619103,0.5953310371220819,0.18012157086236766,4513.431266538888,1.6633052983013275,0.37547328901339483
Sim75,0.44006805225809803,0.7348858781696396,0.6230227207362669,0.23827749101292672,3639.766950818665,1.20001661769261,0.4545420211638246
Sim76,0.4701727693168537,0.6705821928244902,0.9570027134209977,0.021834763401289085,1543.056651210545,3.3929861390610663,0.22763559190599558
Sim77,0.7173652833846029,0.8443731789290948,0.9704968944099379,0.18726577919568788,2283.7951888059197,2.02721115921129,0.3303370486585218
Sim79,0.7671660593621561,0.8488425791260767,0.7703632361034672,0.270069104446014,6256.479712170764,1.3884597763787279,0.41867985799457497
Sim80,0.5695332874846843,0.7862786255415941,0.8094624210390615,0.23873072839708387,4433.901604153147,1.7290843835824892,0.3664232612284757
Sim82,0.2389949980520573,0.6155026505627904,0.5783317353787153,0.08723162431501232,2965.6897472065266,1.9685754138972265,0.33686191542197436
Sim83,0.44322146788136524,0.7483411938598531,0.996542451018056,0.21555291254464037,3228.71085140239,2.5148186767238925,0.28450969793186726
Sim84,0.9437068945132469,0.8753469709307501,0.937855052504734,0.26872066765888913,1736.93203186366,1.5123901826074497,0.39802734739321566
Sim85,0.5491181141886853,0.7725495939191167,0.6438120176405733,0.1892797970486458,3857.80050789597,1.40970629026127,0.4149883344876757
Sim86,0.8512559509819064,0.8969389735329737,0.8468982451072434,0.29634929810006866,5580.871297206823,1.2884340002412928,0.4369800483188765
Sim87,0.5857225998836814,0.7926352953972123,0.8415529905561385,0.2880320467733633,5074.8354502568745,1.390920688051601,0.4182489218473055
Sim88,0.9668078913123389,0.9382990359929001,0.9501091362644216,0.3533437215452054,3556.061333706508,1.0239191410964874,0.4940908852011921
Sim89,0.5491970630297346,0.7689456541173236,0.9903783074568118,0.15023194873674145,2755.252932928751,2.7496792440611855,0.2666894779290307
Sim90,0.5390716992616282,0.7777881925324595,0.6723142451490771,0.23892810715151364,4634.80664309276,1.33565156839944,0.4281460529171624
Sim91,0.7198600541311009,0.8255784359786735,0.7210054523611497,0.3457325091042254,5039.952993687102,1.0441795968195549,0.48919380741097995
