dataset,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
Sim1,0.8002224528316042,0.8662383005227042,0.7833000333000333,0.20387314167100873,2650.202435986481,3.0869735714072863,0.24467983032629825
Sim2,0.8547992670651475,0.8787425613877711,0.8370619524405507,0.18867361289242138,2410.6052397516787,3.4023079846843167,0.2271535756878011
Sim3,0.7658281611251522,0.8508889976636218,0.7406489166756495,0.13053393020906512,2638.9419808982952,2.1029918266080405,0.3222696210235028
Sim4,0.5671013584776792,0.7918984655517571,0.9141798322605812,0.21346254024359235,2174.6332177142085,1.689479105705307,0.37181921134046264
Sim5,0.49942024295037063,0.7469256436970503,0.7226569144412315,0.10733623105829528,2185.8582935370578,4.999987705847028,0.16666700817161564
Sim6,0.655802295229092,0.8302500083771972,0.7961908501865306,0.15285226146310174,2489.743338975617,2.6669408007315307,0.27270688411454763
Sim7,0.7446099310834396,0.8746599953201791,0.7350525037502679,0.170573065706002,2802.814624267484,2.5342352520875124,0.28294664295743904
Sim8,0.22730717378095047,0.4282376177318834,0.953921007441328,0.10601273653713873,796.4252317589034,2.5981063633248254,0.27792396861663404
Sim9,0.44702013276373415,0.7565370955783941,0.6295278860282374,0.12470323512704042,2190.4577270714108,5.209060216690894,0.1610549688843166
Sim10,0.6166851454908509,0.8197777795038261,0.6657865205624134,0.12465455787569214,2832.9210566987476,4.18090994222899,0.19301628693622278
Sim11,0.639058788328584,0.823736250505766,0.7256040582031772,0.14101119806033527,3952.9454379708072,4.344239962400764,0.18711734634587315
Sim12,0.6319471983782892,0.8020773574678859,0.7108540925266904,0.17342423090279346,2670.9129279759304,4.785546636268628,0.17284451459282457
Sim13,0.438684602907397,0.6786516595773899,0.7492299794661191,0.11795658271504861,2459.879080137775,3.3352490448929752,0.23066725570887867
Sim14,0.42251566219732434,0.6385808130563508,0.8198358109607278,0.1820366443265283,1137.8978333383325,1.5843826538550636,0.38693960374185427
Sim15,0.9295459430317394,0.9610107941824193,0.9532169782092327,0.3295390701597526,3782.3377136458453,1.1222446345055341,0.4711992122590485
Sim16,0.6775104716018924,0.8204551874700071,0.8443620963472737,0.20125521037399408,2300.5192488707744,1.7381255611310027,0.36521334674913253
Sim17,0.6889752948802561,0.8673876313040079,0.8822818201802594,0.1951301491059826,7088.313207028064,3.136482484381676,0.2417512956420703
