adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,dataset,norm_davies_bouldin_score
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
0.04982765137647928,0.060338546675692294,0.26282051282051283,0.08971566895818192,395.84876998334846,4.519830724601517,Sim1,0.181164975864761
0.19814066790548351,0.4148157971363564,0.3280885780885781,0.22524808384577674,4289.661376617058,1.5548769243935783,Sim1,0.39140828681497386
0.19190021545983924,0.3966486837497448,0.32667332667332666,0.22345299107697086,4274.150351741858,1.557423499872324,Sim1,0.3910185387949722
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
0.01563565088247877,0.10947417808890174,0.2683982683982684,0.4048726990404098,1564.8645997566616,0.660377880361222,Sim1,0.6022725379733713
0.01563565088247877,0.10947417808890174,0.2683982683982684,0.4048726990404098,1564.8645997566616,0.660377880361222,Sim1,0.6022725379733713
0.01563565088247877,0.10947417808890174,0.2683982683982684,0.4048726990404098,1564.8645997566616,0.660377880361222,Sim1,0.6022725379733713
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
0.003400340670884435,0.12845448873383955,0.234015984015984,0.043575845744764835,939.649373133053,2.473931015499066,Sim1,0.28785833556811136
0.03281644231479133,0.1755425433376217,0.30511155511155513,0.4523962176464641,4185.819814641124,0.6497434302729822,Sim1,0.606154861204406
0.04117607935263552,0.18721291235292806,0.3061105561105561,0.40480725490577696,4579.145056914981,0.8454015351719905,Sim1,0.5418874867830867
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim1,inf
0.08320561311961401,0.20050004488775222,0.2922910422910423,0.2251978660249102,3281.919998736906,1.6096591750255584,Sim1,0.38319180127811375
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim2,inf
0.038321787656345196,0.08035539224756179,0.249139549436796,0.04850247986119567,734.9525162444085,3.5781098112655,Sim2,0.21843075881213425
0.14180371397061584,0.35888596792092525,0.30193992490613264,0.17863943492010861,3040.106350940557,1.692871004479894,Sim2,0.37135087359787655
0.12943912010005917,0.3287505417893866,0.2950563204005006,0.1803148998361249,3060.998108605477,1.6948680358001806,Sim2,0.3710756841208636
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim2,inf
0.026863091926218233,0.15717457488670644,0.22035356695869837,0.10392330521300178,1015.3885277182167,2.9633022730019287,Sim2,0.25231484532785053
0.06471695495735287,0.25436947404547866,0.29959324155193995,0.26269021796653536,2342.055470114445,1.624804729802713,Sim2,0.3809807215926354
0.06207828102546084,0.24081067936251996,0.2990456821026283,0.26612749250451045,2340.611159032342,1.6059466699603873,Sim2,0.38373770711708427
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim2,inf
0.021040150978812865,0.1343263559885276,0.2701814768460576,0.3086406193053389,1675.0025551615515,0.8891965846775244,Sim2,0.5293255387557747
0.021250645109218147,0.13432174708456718,0.27033792240300375,0.30862679612145993,1687.0253493542987,0.891597770846487,Sim2,0.5286536151670879
0.04424381872220288,0.19983541400936206,0.2715112640801001,0.3332102007646318,3200.0403112483395,1.1979475003333033,Sim2,0.45496992073211806
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim2,inf
-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Sim2,inf
0.15085799713302653,0.3446972792670006,0.30240926157697123,0.1870244957343876,3086.2626133745152,1.7991075042218512,Sim2,0.3572567321875688
0.13156890794565296,0.2753568259474936,0.2867647058823529,0.19931793026729644,3487.994529268553,1.762432592438978,Sim2,0.3619997833565562
0.015482232739313094,0.092004782298407,0.321332327260968,0.6277387072107153,2252.7449064358107,0.41392076165309893,Sim3,0.7072532118637543
0.015482232739313094,0.092004782298407,0.321332327260968,0.6277387072107153,2252.7449064358107,0.41392076165309893,Sim3,0.7072532118637543
0.07633888494789771,0.2647137582926076,0.3816966691818476,0.48073277764681477,2587.26475587174,1.2996845080104682,Sim3,0.4348422561950171
