n_clusters,embedding_size,pretrain_optimizer_params,clustering_optimizer_params,random_state,adjusted_rand_score,adjusted_mutual_info_score,purity_score,silhouette_score,calinski_harabasz_score,davies_bouldin_score,norm_davies_bouldin_score
5,10,{'lr': 0.01},{'lr': 0.01},42,0.2760699149470526,0.34542006156135885,0.6145894285157012,0.0499661116223578,339.9982829714517,1.9217668573546995,0.342258656772285
5,10,{'lr': 0.01},{'lr': 0.001},42,0.5847878738132947,0.6204679012398634,0.7600936220011703,0.16879884313884244,916.9337678961035,1.9056232983635375,0.3441602359683739
5,10,{'lr': 0.01},{'lr': 0.0001},42,0.7464534317296396,0.7220255332232576,0.7938365515896235,0.1215246501465242,624.9729237198886,1.864281953060809,0.3491276405004008
5,10,{'lr': 0.01},{'lr': 1e-05},42,0.23397232413679292,0.3546185132848638,0.5822118197776478,0.12718885411780553,836.3709391955634,2.19802936025866,0.3126925638728717
5,10,{'lr': 0.001},{'lr': 0.01},42,0.0006518415094791402,0.0006814051377606485,0.5572459527989078,0.13500529947981632,3.883830194391697,1.2476363076844994,0.4449118376407586
5,10,{'lr': 0.001},{'lr': 0.001},42,0.6052587088652673,0.7960218821599848,0.9112541447240101,0.14016851682044262,851.3813769461663,2.1494913380823544,0.31751158922344414
5,10,{'lr': 0.001},{'lr': 0.0001},42,0.7698559049336665,0.8206221621315148,0.9089135946947533,0.1551316611474798,803.0977452439721,2.1204798453493545,0.3204635343151991
5,10,{'lr': 0.001},{'lr': 1e-05},42,0.4763897551757068,0.44754706441724,0.6340940120928418,0.13359656262335712,751.6597927910162,2.549478349397165,0.28173153955702745
5,10,{'lr': 0.0001},{'lr': 0.01},42,0.12299300769809654,0.26360565459541824,0.556855861127365,0.10700563994273153,557.6019689205636,2.9626357022236296,0.2523572882157325
5,10,{'lr': 0.0001},{'lr': 0.001},42,0.48253131741235517,0.713623334556748,0.8264092061634484,0.10967055124111616,795.6864319298807,2.8489995257088547,0.25980777428540575
5,10,{'lr': 0.0001},{'lr': 0.0001},42,0.30328707399803156,0.5212796930094126,0.6926077628242637,0.037458670040801396,354.7380257324113,2.1503850130884503,0.3174215201778336
5,10,{'lr': 0.0001},{'lr': 1e-05},42,0.16854910483161167,0.2785114894673134,0.556855861127365,0.12414268029132129,812.744771490408,2.4508793723014026,0.28978120997984835
5,10,{'lr': 1e-05},{'lr': 0.01},42,0.49601979260208123,0.6784839748847643,0.7782328847279111,0.18397636127708092,825.2380859337075,1.4937312501414297,0.4010055213220293
5,10,{'lr': 1e-05},{'lr': 0.001},42,0.4941543975264356,0.7209122758259403,0.8880436902672127,0.13013988996594428,842.1009326474796,2.2414187512476937,0.30850688440519386
5,10,{'lr': 1e-05},{'lr': 0.0001},42,0.5194407309579161,0.6883747774059529,0.8544958065145309,0.1306737378662206,745.3109904758559,2.2730125438903594,0.30552892376372703
5,10,{'lr': 1e-05},{'lr': 1e-05},42,0.356501875131593,0.5214558621485926,0.7733567388336259,0.08962470446204594,555.0924222134884,3.3927873374714688,0.22764589386555867
